Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1335131,146649,LİMİTED,HALKAPINAR,KONAK,27,ELEKTRİK TEÇHİZATI VE TESİSATI GRUBU,2010 ELEKTRİK ELEKTRONİK TURİZM VE PAZARLAMA SANAYİ TİCARET LİMİTED ŞİRKETİ,HALKAPINAR MAHALLESİ PAKİSTAN BLV NO: 30 C KONAK / İZMİR
1888651,202796,LİMİTED,ÇINARLI,KONAK,27,ELEKTRİK TEÇHİZATI VE TESİSATI GRUBU,2E ELEKTRİK MÜHENDİSLİK PROJE SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,ÇINARLI MAHALLESİ 1572 SK. NO:33 KONAK / İZMİR
2247001,238860,LİMİTED,HALKAPINAR,KONAK,27,ELEKTRİK TEÇHİZATI VE TESİSATI GRUBU,2H ELEKTRİK AYDINLATMA VE İNŞAAT MALZEMELERİ TİCARET LİMİTED ŞİRKETİ ,HALKAPINAR MAHALLESİ 1203 SOK. BALTALI İŞM. C BLOK NO: 18A KONAK / İZMİR
1888891,202786,ANONİM,HALKAPINAR,KONAK,27,ELEKTRİK TEÇHİZATI VE TESİSATI GRUBU,3A OLUŞUM TAAHHÜT ELEKTRİK ANONİM ŞİRKETİ,HALKAPINAR MAHALLESİ 1082 SK. NO: 5 D KONAK/İZMİR
2276831,241870,LİMİTED,RAFETPAŞA,BORNOVA,27,ELEKTRİK TEÇHİZATI VE TESİSATI GRUBU,3B DİNAMİK BOBİNAJ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,RAFETPAŞA MAHALLESİ 5061 SOKAK NO: 3A ÇAMDİBİ BORNOVA / İZMİR
2279251,242108,ANONİM,ADALET,BAYRAKLI,27,ELEKTRİK TEÇHİZATI VE TESİSATI GRUBU,3EN ENERJİ SANAYİ TİCARET ANONİM ŞİRKETİ,ADALET MAH. MANAS BUL. FOLKART TOWERS BLOK NO: 47B İÇ KAPI NO: 2601 BAYRAKLI / İZMİR
1741341,187902,ANONİM,AKDENİZ,KONAK,27,ELEKTRİK TEÇHİZATI VE TESİSATI GRUBU,3Z ELEKTRİK TARIM MAKİNALARI HAYVANCILIK SANAYİ VE TİCARET ANONİM ŞİRKETİ,AKDENİZ MAHALLESİ ŞEHİT FETHİBEY CADDESİ HERİS TOWER Apt. NO: 55/091 KONAK / İZMİR
2161581,230237,LİMİTED,YENİŞEHİR,KONAK,27,ELEKTRİK TEÇHİZATI VE TESİSATI GRUBU,45X ELEKTRİK VE ELEKTRONİK İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED  ŞİRKETİ,YENİŞEHİR MAHALLESİ 1262 SOKAK A BLOK NO: 2A KONAK / İZMİR
1722761,186082,LİMİTED,ULUCAK MUSTAFA KEMAL ATATÜRK,KEMALPAŞA,27,ELEKTRİK TEÇHİZATI VE TESİSATI GRUBU,4K ELEKTRİK İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ULUCAK MUSTAFA KEMAL ATATÜRK MAHALLESİ MEHMET AKİF ERSOY CAD. NO:5/A KEMALPAŞA / İZMİR
2046561,218685,LİMİTED,ALTINTAŞ,KONAK,27,ELEKTRİK TEÇHİZATI VE TESİSATI GRUBU,571 ENERJİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,ALTINTAŞ MAHALLESİ İNÖNÜ CADDESİ NO:136/2 ÖMER EFENDİ Apt. KONAK / İZMİR
