Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1719321,185756,LİMİTED,KOZAĞAÇ,BUCA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,7 RENK BİLGİ KIRTASİYE SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,KOZAĞAÇ MAHALLESİ ÖZMEN CADDESI NO:7/B BUCA / İZMİR
1725141,186302,LİMİTED,BUCAKOOP,BUCA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,7 RENK BİLGİ KIRTASİYE SANAYİ VE TİCARET LİMİTED ŞİRKETİ BUCA 2 ŞUBESİ ,BUCAKOOP MAHALLESİ 200/17 SK. NO:44/A BUCA / İZMİR
1126561,125430,LİMİTED,MERİÇ,BORNOVA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,A.F.S.BÜRO MAKİNALARI KIRTASİYE VE ELEKTRONİK TİCARET LİMİTED ŞİRKETİ,MERİÇ MAHALLESİ 5746/9 SK. NO: 16/1 BORNOVA/İZMİR
1813781,195217,LİMİTED,KAZIMDİRİK,BORNOVA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,A4 GRUP BÜRO MAKİNALARI BİLİŞİM GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,KAZIMDİRİK MAHALLESİ 375 SOKAK PİRAMİT İŞ MERKEZİ BLOK NO: 18 İÇ KAPI NO:Z5 BORNOVA / İZMİR
2180801,232173,LİMİTED,TUNA,KARŞIYAKA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,ACELE FOTOKOPİ KIRTASİYE GIDA TURİZM ELEKTRİK ELEKTRONİK  REKLAMCILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,TUNA MAHALLESİ İBRAHİM YILMAZ SOKAK KARŞIYAKA / İZMİR
1707871,184607,ANONİM,MAVİŞEHİR,KARŞIYAKA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,ADORE OYUNCAK MAĞAZACILIK VE DIŞ TİCARET ANONİM ŞİRKETİ İZMİR ŞUBESİ,MAVİŞEHİR MAHALLESİ AZİZ NESİN BULVARI NO:26 DAİRE:9 KARŞIYAKA / İZMİR
2297256,247178,LİMİTED,ERZENE,BORNOVA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,ADRESS PLUS KİTAP KIRTASİYE YAYIN DAĞITIM SANAYİ TİCARET LİMİTED ŞİRKETİ,ERZENE MAH. 16 SK. A NO: 3A-3B BORNOVA / İZMİR
601431,70995,LİMİTED,ARAPHASAN,KARABAĞLAR,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,AKDOĞAN TANITIM DAĞITIM VE YAYINCILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ARAPHASAN MAHALLESİ İNÖNÜ CAD. NO:297/A KARABAĞLAR / İZMİR
1132811,125770,LİMİTED,BEYAZEVLER,GAZİEMİR,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,AKGÖL NAKLİYAT DÖKÜM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,BEYAZEVLER MAHALLESİ 539 SK. NO: 36 B/_ GAZİEMİR/İZMİR
1554041,168037,LİMİTED,KARACAOĞLAN,BORNOVA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,AKGÜN EĞİTİM HİZMETLERİ MATBAACILIK YAYIN DAĞITIM PAZARLAMA TİCARET VE SANAYİ LİMİTED ŞİRKETİ BORNOVA İZMİR ŞUBESİ,KARACAOĞLAN MAHALLESİ 6166 SK. NO:23/A BORNOVA / İZMİR
2108971,224950,LİMİTED,BİRLİK,BORNOVA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,AKGÜN OYUNCAK KIRTASİYE GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,BİRLİK MAHALLESİ KEMALPAŞA CADDESI NO:259/C BORNOVA / İZMİR
2086661,222714,LİMİTED,KÖRFEZ,BAYRAKLI,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,ALB TİCARET LİMİTED ŞİRKETİ ,KÖRFEZ MAHALLESİ 7382/1 SK. KYAKA KÖRFEZ EVL.SİT.ATA APT. BLOK NO:16 İÇ KAPI N:30 BAYRAKLI / İZMİR
633571,78851,LİMİTED,ATIFBEY,GAZİEMİR,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,ALFA ELEKTRONİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,ATIFBEY MAHALLESİ 63 SOKAK NO:8/B/0 GAZİEMİR / İZMİR
1903971,204317,LİMİTED,MANAVKUYU,BAYRAKLI,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,ALTIGEN ELEKTRONİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MANAVKUYU MAHALLESİ 275/10 SK. HACI GÜLEN B APT. NO: 6 A BAYRAKLI/İZMİR
1360421,149023,LİMİTED,KAZIMDİRİK,BORNOVA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,ANALİZ DİGİTAL BASKI HEDİYELİK EŞYA KIRTASİYE BİLGİSAYAR GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KAZIMDİRİK MAHALLESİ 372/23 SK. NO: 3/2 BORNOVA / İZMİR
1185291,131718,LİMİTED,BAHÇELERARASI,BALÇOVA,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,ANNE AKIL OYUNLARI OYUNCAK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,BAHÇELERARASI MAHALLESİ MİTHATPAŞA CAD. PALMİYE A.L.V.M Sit. NO: 34/101 BALÇOVA / İZMİR
1238271,136952,LİMİTED,KARABAĞLAR,KARABAĞLAR,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,A-PARK TURİZM GIDA ANİMASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KARABAĞLAR MAH. 5767 SK. NO: 21A KARABAĞLAR / İZMİR
1896281,203535,LİMİTED,KÜÇÜK ÇİĞLİ,ÇİĞLİ,38,KİTAP KIRTASİYE BÜRO MAKİNELERİ VE OYUNCAK GRUBU,ARK EĞİTİM HİZMETLERİ ARAÇ GEREÇLERİ İMALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KÜÇÜK ÇİĞLİ MAH. 8780/11 SK. NO: 3A ÇİĞLİ / İZMİR
