Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2304479,254425,LİMİTED,ATATÜRK,BUCA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,1 NİNO GIDA TURZİM GIDA VE SANAYİ LİMİTED ŞİRKETİ,ATATÜRK MAH. 206/13 SK. NO: 9B İÇ KAPI NO: B BUCA / İZMİR
2307485,257436,LİMİTED,R.ŞEVKET İNCE,BAYRAKLI,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,1 NİNO GIDA TURZİM GIDA VE SANAYİ LİMİTED ŞİRKETİ ŞEHİR HASTANESİ ŞUBESİ,R.ŞEVKET İNCE MAH. 2148/11 SK. FİZİK TEDAVİ VE REHABİLİTASYON MERKEZİ NO: 1 BAYRAKLI / İZMİR
2037381,217753,LİMİTED,BOSTANLI,KARŞIYAKA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,1989 EVROİLHAN GIDA ŞANS OYUNLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,BOSTANLI MAHALLESİ CEMAL BÜLBÜL SK. ARAL Apt. NO: 30 A BOSTANLI KARŞIYAKA / İZMİR
2169951,231074,LİMİTED,BENGİLER,SEFERİHİSAR,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,A S GOLD EMLAK İNŞAAT GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ  ÜRKMEZ ŞUBESİ,BENGİLER MAHALLESİ ÜRKMEZ CAD. NO: 71A SEFERİHİSAR / İZMİR
1181371,131180,LİMİTED,1407 SK. NO:1/B  KURUÇEŞME,BUCA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,A.S.M.ALIŞVERİŞ MERKEZİ PAZARLAMA VE TİCARET LİMİTED ŞİRKETİ ,1407 SK. NO:1/B KURUÇEŞME MAH. BUCA / İZMİR
2007521,214782,ANONİM,YALI,KARŞIYAKA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,A.S.WATSON GÜZELLİK VE BAKIM ÜRÜNLERİ TİCARET ANONİM ŞİRKETİ  HİLLTOWN KARŞIYAKA ALIŞVERİŞ MERKEZİ İZMİR ŞUBESİ,YALI MAHALLESİ 6522 SK. HİLLTOVVN AVM Sit. NO: 3 KARŞIYAKA / İZMİR
1873431,201257,ANONİM,EFELER,BUCA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,A.S.WATSON GÜZELLİK VE BAKIM ÜRÜNLERİ TİCARET ANONİM ŞİRKETİ  ŞİRİNYER İZMİR ŞUBESİ,EFELER MAHALLESİ MENDERES CADDESI NO: 221 1A/1A BUCA / İZMİR
1904661,204409,ANONİM,R.ŞEVKET İNCE,BAYRAKLI,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,A.S.WATSON GÜZELLİK VE BAKIM ÜRÜNLERİ TİCARET ANONİM ŞİRKETİ  WESTPARK OUTLET CENTER İZMİR ŞUBESİ,R.ŞEVKET İNCE MAHALLESİ 2148/9 SK. NO: 1/1B50 BAYRAKLI / İZMİR
2186671,232779,ANONİM,KAZIMDİRİK,BORNOVA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,A.S.WATSON GÜZELLİK VE BAKIM ÜRÜNLERİ TİCARET ANONİM ŞİRKETİ BORNOVA MEYDAN İZMİR ŞUBESİ,KAZIMDİRİK MAHALLESİ FEVZI ÇAKMAK CADDESI NO:14A BORNOVA / İZMİR
2175881,231673,ANONİM,BAHÇELERARASI,BALÇOVA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,A.S.WATSON GÜZELLİK VE BAKIM ÜRÜNLERİ TİCARET ANONİM ŞİRKETİ İSTİNYE PARK AVM İZMİR ŞUBESİ,BAHÇELERARASI MAHALLESİ ŞEHİT BİNBAŞI ALİ RESMİ TUFAN CAD. NO: 3 İÇ KAPI NO: 118 BALÇOVA / İZMİR
2226501,236781,ANONİM,DONANMACI,KARŞIYAKA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,A.S.WATSON GÜZELLİK VE BAKIM ÜRÜNLERİ TİCARET ANONİM ŞİRKETİ KARŞIYAKA ÇARŞI İZMİR ŞUBESİ,DONANMACI MAHALLESİ KEMALPAŞA CAD. CUMHURİYET İŞ MERKEZİ BLOK NO: 65A KARŞIYAKA / İZMİR
1746641,188433,LİMİTED,SÜTÇÜLER,KEMALPAŞA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,AA AYANOĞLU MARKETÇİLİK GIDA İNŞAAT HAYVANCILIK İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,SÜTÇÜLER MAHALLESİ ÖZCANLAR SOKAK NO:2/A KEMALPAŞA / İZMİR
1751041,188873,LİMİTED,RAFETPAŞA,BORNOVA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ABDULLAH KOÇAK GIDA İNŞAAT TURİZM İTHALAT İHRACAT NAKLİYAT SANAYİ VE  TİCARET LİMİTED ŞİRKETİ BORNOVA ŞUBESİ,RAFETPAŞA MAHALLESİ 5180 SOKAK NO:27/A ÇAMDİBİ BORNOVA / İZMİR
2035691,217591,LİMİTED,CÜNEYTBEY,MENDERES,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ABDULLAH KOÇAK GIDA İNŞAAT TURİZM İTHALAT İHRACAT NAKLİYAT SANAYİ VE  TİCARET LİMİTED ŞİRKETİ MENDERES ŞUBESİ,CÜNEYTBEY MAHALLESİ CÜNEYT BEY SK. NO: 32 -34B MENDERES / İZMİR
1156121,128672,LİMİTED,GÖRECE CUMHURİYET,MENDERES,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ABDULLAH KOÇAK GIDA İNŞAAT TURİZM İTHALAT İHRACAT NAKLİYAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,GÖRECE CUMHURİYET MAH. GÜLÇIRPI CAD. C NO: 11C2 İÇ KAPI NO: 2 MENDERES / İZMİR
1366141,149575,LİMİTED,GÖKSU,BUCA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ABDULLAH KOÇAK GIDA İNŞAAT TURİZM İTHALAT İHRACAT NAKLİYAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ- BUCA ŞUBESİ,GÖKSU MAHALLESİ 679/17 SK. NO:38 BUCA / İZMİR
2166611,230730,LİMİTED,KASIMPAŞA,MENDERES,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ABDULLAH KOÇAK GIDA İNŞAAT TURİZM İTHALAT İHRACAT NAKLİYAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ MENDERES 2 ŞUBESİ,KASIMPAŞA MAHALLESİ ATATÜRK CAD. NO: 81B MENDERES / İZMİR
2166491,230732,LİMİTED,KASIMPAŞA,MENDERES,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ABDULLAH KOÇAK GIDA İNŞAAT TURİZM İTHALAT İHRACAT NAKLİYAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ MENDERS 3 ŞUBESİ,KASIMPAŞA MAHALLESİ ATATÜRK CAD. NO: 81A MENDERES / İZMİR
2176651,231763,LİMİTED,GÖLCÜKLER,MENDERES,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ABS GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,GÖLCÜKLER MAH. CUMAOVASI CAD. NO: 50/1A İÇ KAPI NO: 5 MENDERES / İZMİR
2237271,237910,LİMİTED,ÖZGÜR,KARABAĞLAR,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ABUEYÜP TURİZM GIDA VE ARAÇ KİRALAMA TİCARET LİMİTED ŞİRKETİ,ÖZGÜR MAH. 3916 SK. NO: 20B İÇ KAPI NO: 1 KARABAĞLAR / İZMİR
737501,99768,LİMİTED,ATATÜRK,BUCA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ACEM GIDA İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ATATÜRK MAHALLESİ 63 SK. NO: 108 A BUCA/İZMİR
1665581,180395,LİMİTED,ÖRNEKKÖY,KARŞIYAKA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ACEM GIDA İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ  ÖRNEKKÖY ŞUBESİ,ÖRNEKKÖY MAHALLESİ NAZIM HİKMET BULVARI NO:38/B KARŞIYAKA / İZMİR
1419201,154648,LİMİTED,BAHARİYE,KARŞIYAKA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ACEM GIDA İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ- ALAYBEY ŞUBESİ,BAHARİYE MAHALLESİ ATATÜRK BLV. ALAYBEY KARŞIYAKA / İZMİR
1576891,171166,LİMİTED,ADNAN SÜVARİ,KARABAĞLAR,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ACEM GIDA İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ ÇİÇEKEVLER ŞUBESİ,ADNAN SÜVARİ MAHALLESİ 108/49 SOK. NO:2/1A KARABAĞLAR / İZMİR
1254911,138624,LİMİTED,BALATÇIK,ÇİĞLİ,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ACEM GIDA İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ ÇİĞLİ ŞUBESİ ,BALATÇIK MAHALLESİ 8788/10 SK. NO:3/B A Apt ÇİĞLİ / İZMİR
638251,103527,LİMİTED,İNÖNÜ,BUCA,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ADAR TARIM ÜRÜNLERİ HAYVANCILIK SANAYİ TİCARET LİMİTED ŞİRKETİ ,İNÖNÜ MAH. 677/5 SK. NO: 64/66A BUCA / İZMİR
1619981,175888,LİMİTED,ATAŞEHİR,ÇİĞLİ,12,GIDA VE TÜKETİM MADDELERİ PERAKENDE SATICILARI GRUBU,ADEN GIDA HEDİYELİK EŞYA ŞANS OYUNLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ATAŞEHİR MAH. CAHER DUDAYEV BUL. KOÇTAŞ NO: 7 İÇ KAPI NO: 208 ÇİĞLİ / İZMİR
