Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2191141,233235,LİMİTED,FEVZİPAŞA,KONAK,71,MÜHENDİSLİK GRUBU,14YAPI İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,FEVZİPAŞA MAHALLESİ 847/1 SOKAK NO:4/305 BÜYÜKBEYLER İŞHANI BLOK KONAK / İZMİR
1519611,164586,LİMİTED,KAZIMDİRİK,BORNOVA,71,MÜHENDİSLİK GRUBU,2G YAPI DENETİM LİMİTED ŞİRKETİ ,KAZIMDİRİK MAHALLESİ 153 SOKAK NO:24/2 DAİRE:2 BORNOVA / İZMİR
1699931,183871,LİMİTED,FİKRİ ALTAY,KARŞIYAKA,71,MÜHENDİSLİK GRUBU,3 KARE MÜHENDİSLİK İNŞAAT MİMARLIK MOBİLYA HARİTA PLANLAMA GIDA OTO  TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,FİKRİ ALTAY MAHALLESİ ANADOLU CADDESİ ÇAKIROĞLU Apt. NO: 543/2 KARŞIYAKA / İZMİR
1172551,130325,LİMİTED,EVKA-4,BORNOVA,71,MÜHENDİSLİK GRUBU,3D AYDINLATMA MÜHENDİSLİK PROJE TAAHHÜT SANAYİ VE TİCARET LİMİTED  ŞİRKETİ,EVKA-4 MAHALLESİ BARBAROS CADDESI NO:109/A BORNOVA / İZMİR
2262671,240416,LİMİTED,DENİZLİ,URLA,71,MÜHENDİSLİK GRUBU,3D ÇEVRE TEKNOLOJİLERİ SANAYİ LİMİTED ŞİRKETİ,DENİZLİ MAH. 38/1 SK. NO: 10 URLA / İZMİR
2049331,218962,LİMİTED,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,3M İZMİR YAPI DENETİM LİMİTED ŞİRKETİ,ADALET MAH. HAYDAR ALİYEV CAD. NO: 63 İÇ KAPI NO: 12 BAYRAKLI / İZMİR
2187811,232891,ANONİM,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,3S MÜHENDİSLİK ENERJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ ,ADALET MAHALLESİ MANAS BULV. FOLKART TOWERS BLOK NO: 47B İÇ KAPI NO:2601 BAYRAKLI / İZMİR
503441,69157,LİMİTED,YENİŞEHİR,KONAK,71,MÜHENDİSLİK GRUBU,4R MÜHENDİSLİK İNŞAAT TAAHHÜT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YENİŞEHİR MAHALLESİ 1145/7 SOKAK NO:1/D KONAK / İZMİR
2266161,240782,LİMİTED,MENDERES,BUCA,71,MÜHENDİSLİK GRUBU,88 YAPI MÜHENDİSLİK İNŞAAT OTOMOTİV SANAYİ TİCARET LİMİTED ŞİRKETİ ,MENDERES MAHALLESİ 152/1 SK. NO:10 GÜLSÜN BLOK DAİRE:1 BUCA / İZMİR
2151851,229256,LİMİTED,KAZIM DİRİK,BORNOVA,71,MÜHENDİSLİK GRUBU,9 EYLÜL YAPI DENETİM TİCARET LİMİTED ŞİRKETİ ,KAZIM DİRİK MAHALLESİ 375 SOK. PİRAMİT İŞ MERKEZİ BLOK NO: 18 İÇ KAPI NO: BORNOVA / İZMİR
639041,79235,LİMİTED,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,A-1 ASANSÖR ELEKTRİK VE MÜHENDİSLİK HİZMETLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ,ADALET MAHALLESİ ANADOLU CADDESİ MEGAPOL TOWER BLOK NO: 41 İÇ KAPI NO: 101 BAYRAKLI / İZMİR
1753731,189151,ANONİM,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,AAB MÜHENDİSLİK SANAYİ TİCARET ANONİM ŞİRKETİ,ADALET MAHALLESİ MANAS BULVARI FOLKART TOWERS NO: 47B İÇ KAPI NO: 2804 BAYRAKLI / İZMİR
1911561,205073,LİMİTED,ORG.NAFİZ GÜRMAN,BAYRAKLI,71,MÜHENDİSLİK GRUBU,ABCD MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,ORG.NAFİZ GÜRMAN MAHALLESİ 7171 SOK. NO: 90 N/1 BAYRAKLI / İZMİR
1143801,127439,LİMİTED,CUMHURİYET,KEMALPAŞA,71,MÜHENDİSLİK GRUBU,ABDULLAH ATILGAN İNŞAAT MÜHENDİSLİK MİMARLIK TAAHHÜT GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,CUMHURİYET MAHALLESİ 9122 SOKAK NO:17/A ULUCAK KEMALPAŞA / İZMİR
2092921,223343,LİMİTED,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,ABI MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,ADALET MAHALLESİ 2132/2 SK. NO: 3 D:61 BAYRAKLI / İZMİR
2304686,254631,ANONİM,SEKİZ EYLÜL,KEMALPAŞA,71,MÜHENDİSLİK GRUBU,ABK TEKNİK YAPI MÜHENDİSLİK ANONİM ŞİRKETİ,SEKİZ EYLÜL MAH. 84 SK. NO: 2 İÇ KAPI NO: 1 KEMALPAŞA / İZMİR
2219551,236084,LİMİTED,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,ABM BLADE SERVİCES YENİLENEBİLİR ENERJİ SANAYİ VE TİCARET LİMİTED  ŞİRKETİ,ADALET MAH. MAHALLESİ MANAS BLV FOLKART TOWERS BLOK NO: 47B İÇ KAPI NO3509 BAYRAKLI / İZMİR
2277671,241949,LİMİTED,BOZYAKA,KARABAĞLAR,71,MÜHENDİSLİK GRUBU,ABM PROJE MÜHENDİSLİK SANAYİ TİCARET LİMİTED ŞİRKETİ,BOZYAKA MAH. 3055 SK. NO: 99 KARABAĞLAR / İZMİR
2216761,235807,ANONİM,AOSB,ÇİĞLİ,71,MÜHENDİSLİK GRUBU,ACORE ENERJİ ÜRETİM VE MADENCİLİK SANAYİ TİCARET ANONİM ŞİRKETİ,AOSB MAH. 10032 SK. NO: 18 ÇİĞLİ / İZMİR
2266711,240839,LİMİTED,AKDENİZ,KONAK,71,MÜHENDİSLİK GRUBU,ACT CEMENCON TEKNİK DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,AKDENİZ MAHALLESİ ŞEHİT FETHİBEY CADDESİ NO:55 HERİS TOWER BLOK DAİRE:91 KONAK / İZMİR
2307514,257478,ANONİM,AHMET EFENDİ,ÇİĞLİ,71,MÜHENDİSLİK GRUBU,ACUNENGY ENERJİ ÜRETİM ANONİM ŞİRKETİ,AHMET EFENDİ MAH. 8920/1 SK. C BLOK NO: 2C İÇ KAPI NO: 21 ÇİĞLİ / İZMİR
2298418,248337,LİMİTED,KAZIMDİRİK,BORNOVA,71,MÜHENDİSLİK GRUBU,ADA DİJİTAL ENERJİ DANIŞMANLIK LİMİTED ŞİRKETİ,KAZIMDİRİK MAH. 296/2 SK. NO: 33 BORNOVA / İZMİR
2206141,234721,LİMİTED,SEYHAN,BUCA,71,MÜHENDİSLİK GRUBU,ADATEPE MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,SEYHAN MAHALLESİ 622 SK. NO: 2 İÇ KAPI NO: 1 BUCA / İZMİR
2266201,240790,ANONİM,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,ADD ENERJİ YATIRIMLARI ANONİM ŞİRKETİ,ADALET MAH. ANADOLU CAD. MEGAPOL TOWER BLOK NO: 41 İÇ KAPI NO: 221 BAYRAKLI / İZMİR
1491631,161759,LİMİTED,ALSANCAK,KONAK,71,MÜHENDİSLİK GRUBU,ADDK DANIŞMANLIK MÜHENDİSLİK TİCARET LİMİTED ŞİRKETİ,ALSANCAK MAHALLESİ İRFAN BOYUER SOKAK NO:8/8 KONAK / İZMİR
2299562,249485,ANONİM,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,ADEN METALÜRJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,ADALET MAH. MANAS BUL. NO: 39 İÇ KAPI NO: 2511 BAYRAKLI / İZMİR
1847851,198658,LİMİTED,VALİ RAHMİ BEY,BUCA,71,MÜHENDİSLİK GRUBU,ADEN35 YAPI DENETİM LİMİTED ŞİRKETİ,VALİ RAHMİ BEY MAHALLESİ FORBES SK. HASİM TANRIVER APT. NO: 162/2 BUCA/İZMİR
1767751,190550,LİMİTED,ADATEPE,BUCA,71,MÜHENDİSLİK GRUBU,ADEO ELEKTRİK MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ADATEPE MAH. 3/18 SK. S.S.EGETEKS.KOOP SİTESİ NO: 2G BUCA / İZMİR
1029501,114722,LİMİTED,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,ADG MÜHENDİSLİK DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ,ADALET MAH. MANAS BUL. FOLKART TOWERS BLOK NO: 47B İÇ KAPI NO: 2804 BAYRAKLI / İZMİR
1727681,186538,ANONİM,ÇINARLI,KONAK,71,MÜHENDİSLİK GRUBU,ADIM ENERJİ MÜHENDİSLİK SİSTEMLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,ÇINARLI MAH. FATİH CAD. NO: 16-18 İÇ KAPI NO: 32 KONAK / İZMİR
2086011,222646,LİMİTED,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,ADVİNOTEC MÜHENDİSLİK LİMİTED ŞİRKETİ ,ADALET MAHALLESİ MANAS BULVARI FOLKART TOWERS Apt. NO: 47 B/2601 BAYRAKLI / İZMİR
1576651,171190,LİMİTED,YALI,KARŞIYAKA,71,MÜHENDİSLİK GRUBU,AEGE ENERJİ MÜHENDİSLİK VE DANIŞMANLIK SANAYİ TİCARET LİMİTED ŞİRKETİ,YALI MAHALLESİ 6524 SOK. NO:7/3/19 KARŞIYAKA / İZMİR
1908781,204803,LİMİTED,DEDEBAŞI,KARŞIYAKA,71,MÜHENDİSLİK GRUBU,AFB PLAN YAPI MÜHENDİSLİK İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,DEDEBAŞI MAHALLESİ 6012 SK. NO:4/5 KARŞIYAKA / İZMİR
2075061,221545,LİMİTED,ATIFBEY,GAZİEMİR,71,MÜHENDİSLİK GRUBU,AGORA 35 YAPI DENETİM LİMİTED ŞİRKETİ,ATIFBEY MAHALLESİ ETİLER CAD. ÇIÇEK Sit. NO: 48/10 GAZİEMİR / İZMİR
1528891,165517,LİMİTED,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,AGRİNN GIDA TARIM VE HAYVANCILIK TEKNOLOJİLERİ MAKİNA SANAYİ ARAŞTIRMA GELİŞTİRME MÜHENDİSLİK DANIŞMANLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ,ADALET MAHALLESİ MANAS BLV. NO: 47 B/2601 BAYRAKLI/İZMİR
2089571,222999,LİMİTED,ŞEMİKLER,KARŞIYAKA,71,MÜHENDİSLİK GRUBU,AGROMOS MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,ŞEMİKLER MAHALLESİ 6200 SK. NO: 7B KARŞIYAKA / İZMİR
2271001,241269,ANONİM,ADALET,BAYRAKLI,71,MÜHENDİSLİK GRUBU,AGROTURCO TARIM İNŞAAT MÜHENDİSLİK SANAYİ TİCARET ANONİM ŞİRKETİ,ADALET MAHALLESİ MANAS BLV. FOLKART TOWERS BLOK NO: 47B İÇ KAPI NO:2804 BAYRAKLI / İZMİR
