Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1681431,182025,ANONİM,(BEGOS 2. BÖLGE) ADATEPE,BUCA,16,GİYİM EŞYALARI İMALAT VE TOPTAN TİCARETİ GRUBU,A GİRİŞİM TEKSTİL İTHALAT VE İHRACAT ANONİM ŞİRKETİ,(BEGOS 2. BÖLGE) ADATEPE MAHALLESİ YAHYA KEMAL BEYATLI CADDESİ 3/20 SOKAK NO:17/KAT 3 BUCA/İZMİR
2302581,252518,LİMİTED,BAHÇELERARASI,BALÇOVA,16,GİYİM EŞYALARI İMALAT VE TOPTAN TİCARETİ GRUBU,A HATLI TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,BAHÇELERARASI MAH. ŞEHİT BİNBAŞI ALİ RESMİ TUFAN CAD. NO: 3 İÇ KAPI NO: 2B13 BALÇOVA / İZMİR
906541,100678,LİMİTED,AKDENİZ,KONAK,16,GİYİM EŞYALARI İMALAT VE TOPTAN TİCARETİ GRUBU,A.H.F.RENK TEKSTİL KONFEKSİYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,AKDENİZ MAHALLESİ GAZİ BULVARI NO:57/A KONAK / İZMİR
1601221,173987,LİMİTED,AKINCI,KONAK,16,GİYİM EŞYALARI İMALAT VE TOPTAN TİCARETİ GRUBU,A.H.F.RENK TEKSTİL KONFEKSİYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ ATÖLYE 1 ŞUBESİ,AKINCI MAH. FEVZİPAŞA BUL. NO: 172/1 İÇ KAPI NO: 201 KONAK / İZMİR
1601421,174009,LİMİTED,AKINCI,KONAK,16,GİYİM EŞYALARI İMALAT VE TOPTAN TİCARETİ GRUBU,A.H.F.RENK TEKSTİL KONFEKSİYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ ATÖLYE 2 ŞUBESİ,AKINCI MAH. FEVZİPAŞA BUL. NO: 172/1 İÇ KAPI NO: 301 KONAK / İZMİR
1880611,201964,LİMİTED,MERİÇ,BORNOVA,16,GİYİM EŞYALARI İMALAT VE TOPTAN TİCARETİ GRUBU,AAAB TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,MERİÇ MAHALLESİ 5745/3 SOK. NO:12/1 BORNOVA / İZMİR
984691,109815,LİMİTED,KEMALPAŞA,BORNOVA,16,GİYİM EŞYALARI İMALAT VE TOPTAN TİCARETİ GRUBU,ACLAN TEKSTİL VE KONFEKSİYON SANAYİ İÇ DIŞ TİCARET LİMİTED ŞİRKETİ,KEMALPAŞA MAHALLESİ 7415 SOKAK NO:1 BORNOVA/İZMİR
2097171,223763,LİMİTED,YEŞİLBAĞLAR,BUCA,16,GİYİM EŞYALARI İMALAT VE TOPTAN TİCARETİ GRUBU,AÇAN TEKSTİL VE GIDA İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ ,YEŞİLBAĞLAR MAHALLESİ 289/39 SK. NO:7/A BUCA / İZMİR
1332021,145559,LİMİTED,MERİÇ,BORNOVA,16,GİYİM EŞYALARI İMALAT VE TOPTAN TİCARETİ GRUBU,AD KONFEKSİYON TEKSTİL SANAYİ VE TAŞIMACILIK TİCARET LİMİTED ŞİRKETİ,MERİÇ MAH. 5745/6 SK. NO: 7 İÇ KAPI NO: 1 BORNOVA / İZMİR
2007131,214702,ANONİM,BUCAOSB,BUCA,16,GİYİM EŞYALARI İMALAT VE TOPTAN TİCARETİ GRUBU,ADA DESIGN ULUSLARARASI TEKSTİL SANAYİ VE TİCARET ANONİM ŞİRKETİ,BUCAOSB MAHALLESİ YAHYA KEMAL BEYATLI CAD. NO: 28 BUCA/İZMİR
