Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2302038,251975,LİMİTED,YEŞİLOVA,BORNOVA,44,YOLCU TAŞIMA GRUBU,35 AREL TURİZM GIDA TARIM İTHALAT İHRACAT OTOMOTİV SANAYİ TİCARET LİMİTED ŞİRKETİ,YEŞİLOVA MAH. 4174/5 SK. NO: 1 İÇ KAPI NO: 12 BORNOVA / İZMİR
2248181,238980,LİMİTED,KAYNAKLAR MERKEZ,BUCA,44,YOLCU TAŞIMA GRUBU,ABDİ TATAR TURİZM TAŞIMACILIK İNŞAAT VE TİCARET LİMİTED ŞİRKETİ,KAYNAKLAR MERKEZ MAH. 2043 SK. NO: 4 İÇ KAPI NO: 1 BUCA / İZMİR
1816231,195479,LİMİTED,GÜNEŞLİ,KONAK,44,YOLCU TAŞIMA GRUBU,ACAT TAŞIMACILIK TURİZM OTOMOTİV İNŞAAT TAAHHÜT VE TİCARET  LİMİTED ŞİRKETİ,GÜNEŞLİ MAHALLESİ 526/2 SOKAK NO: 9 A KONAK / İZMİR
2262171,240384,LİMİTED,YAYLACIK,BUCA,44,YOLCU TAŞIMA GRUBU,ACEMA TURİZM TAŞIMACILIK İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ ,YAYLACIK MAHALLESİ 179 SK. NO: 6 İÇ KAPI NO: 4 BUCA / İZMİR
2005621,214567,LİMİTED,8 EYLÜL,KEMALPAŞA,44,YOLCU TAŞIMA GRUBU,ACN TAŞIMACILIK TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,8 EYLÜL MAHALLESİ 135 SK. OĞUZ Apt. NO: 16 B/1 KEMALPAŞA / İZMİR
2001841,214170,LİMİTED,ÇALIKUŞU,KARABAĞLAR,44,YOLCU TAŞIMA GRUBU,ADASLAN İLAÇLAMA TEMİZLİK İNSAN KAYNAKLARI VE TİCARET LİMİTED ŞİRKETİ,ÇALIKUŞU MAH. HALİDE EDİP ADIVAR CAD. MUSTABEY BLOK NO: 152/1A KARABAĞLAR / İZMİR
1243771,137524,LİMİTED,KARACAOĞLAN,BORNOVA,44,YOLCU TAŞIMA GRUBU,ADAYMUR TURİZM TAŞIMACILIK TEKSTİL MADENCİLİK PETROL OTOMOTİV İNŞAAT GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KARACAOĞLAN MAHALLESİ 6253 SOKAK NO:8 DAİRE:16 BORNOVA / İZMİR
1068481,119256,LİMİTED,KEMALPAŞA,BORNOVA,44,YOLCU TAŞIMA GRUBU,ADBA TURİZM NAKLİYE PETROL İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KEMALPAŞA MAHALLESİ KEMALPAŞA CADDESİ BEYAZ EŞYA ÜRETİM BLOK NO: 320 BORNOVA / İZMİR
2189541,233073,LİMİTED,ATIFBEY,GAZİEMİR,44,YOLCU TAŞIMA GRUBU,ADBSHUTLLE TURİZM TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ATIFBEY MAHALLESİ 2 SOKAK NO: 8A GAZİEMİR / İZMİR
2299265,249188,LİMİTED,KOZAĞAÇ,BUCA,44,YOLCU TAŞIMA GRUBU,ADEN GROUP TAŞIMACILIK TURİZM VE SEYAHAT ACENTASI TİCARET LİMİTED ŞİRKETİ,KOZAĞAÇ MAH. 220 SK. NO: 72 İÇ KAPI NO: 2 BUCA / İZMİR
1988421,212825,ANONİM,OSMANGAZİ,BAYRAKLI,44,YOLCU TAŞIMA GRUBU,ADM TAŞIMACILIK TURİZM SANAYİ VE TİCARET ANONİM ŞİRKETİ,OSMANGAZİ MAHALLESİ 592/6 SK. NO: 5/2 BAYRAKLI/İZMİR
2268961,241072,LİMİTED,8 EYLÜL,KEMALPAŞA,44,YOLCU TAŞIMA GRUBU,ADNAN BAYKAL TURİZM TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,8 EYLÜL MAHALLESİ 74/1 SK NO:8 DAİRE:8 KEMALPAŞA / İZMİR
2291801,243390,LİMİTED,ATAŞEHİR,ÇİĞLİ,44,YOLCU TAŞIMA GRUBU,AEGEAN YAT İŞLETMECİLİĞİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ATAŞEHİR MAHALLESİ ESKİ HAVAALANI CAD. NO:33 ALTAY BLOK ÇİĞLİ / İZMİR
2270911,241276,LİMİTED,MEHMET AKİF ERSOY,KEMALPAŞA,44,YOLCU TAŞIMA GRUBU,AG ARIN TURİZM TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MEHMET AKİF ERSOY MAHALLESİ 234 SK. NO: 25A KEMALPAŞA / İZMİR
2193291,233443,LİMİTED,ARMUTLU 85.YIL CUMHURİYET,KEMALPAŞA,44,YOLCU TAŞIMA GRUBU,AGT KOÇ TAŞIMACILIK TURİZM OTOMOTİV GIDA İNŞAAT EMLAK TARIM HAYVANCILIK VE TİCARET LİMİTED ŞİRKETİ,ARMUTLU 85.YIL CUMHURİYET MAH. ARMUTLU İZMİR CAD. NO: 99B KEMALPAŞA / İZMİR
2296350,246264,LİMİTED,KAZIMDİRİK,BORNOVA,44,YOLCU TAŞIMA GRUBU,AĞAR NAKLİYAT TURİZM TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ BORNOVA 1 ŞUBESİ,KAZIMDİRİK MAH. 351 SK. AFA İŞHANI NO: 7 İÇ KAPI NO: 107 BORNOVA / İZMİR
2059991,220031,LİMİTED,İSMET KAPTAN,KONAK,44,YOLCU TAŞIMA GRUBU,AĞUSTOS TAŞIMACILIK MAKİNA TURİZM İNŞAAT SANAYİ VE TİCARET  LİMİTED ŞİRKETİ,İSMET KAPTAN MAHALLESİ MAHALLESİ ŞAİR EŞREF BULVARI YÖRSAN İŞMERKEZİ Apt. NO: 26/42 KONAK / İZMİR
573401,7276,LİMİTED,ATAŞEHİR,ÇİĞLİ,44,YOLCU TAŞIMA GRUBU,AHMET ALTINTAŞ ÖZEL EĞİTİM TURİZM TAŞIMACILIK İNŞAAT OTOMOTİV KİTAP DAĞITIMI SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ATAŞEHİR MAH. ANADOLU CAD. NO: 897 İÇ KAPI NO: 2 ÇİĞLİ / İZMİR
941141,104563,LİMİTED,KIZILAY,BORNOVA,44,YOLCU TAŞIMA GRUBU,AHMET UYSAL TURİZM MAKİNA OTOMOTİV VE YEDEK PARÇA NAKLİYAT VE PETROLCÜLÜK SANAYİ TİCARET LİMİTED ŞİRKETİ,KIZILAY MAHALLESİ 511 SOKAK NO:5/1 BORNOVA / İZMİR
1802881,194109,LİMİTED,SELVİLİ,KARABAĞLAR,44,YOLCU TAŞIMA GRUBU,AKARÇAY TAŞIMACILIK TURİZM OTOMOTİV İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,SELVİLİ MAH. 4069 SK. NO: 5A KARABAĞLAR / İZMİR
2279131,242096,LİMİTED,YILDIZ,BUCA,44,YOLCU TAŞIMA GRUBU,AKBEY NAKLİYE TURİZM TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YILDIZ MAH. 242/21 SK. NO: 2 BUCA / İZMİR
2190151,233102,LİMİTED,KARACAOĞLAN,BORNOVA,44,YOLCU TAŞIMA GRUBU,AKBULUT ORGANİZASYON DANIŞMANLIK DIŞ TİCARET TURİZM TAŞIMACILIK  SANAYİ VE TİCARET LİMİTED ŞİRKETİ OTOGAR ŞUBESİ,KARACAOĞLAN MAHALLESİ KEMALPAŞA CADDESI OTOGAR BLOK NO: 285 İÇ KAPI NO: Z033 BORNOVA / İZMİR
2301006,250929,LİMİTED,AKDENİZ,KONAK,44,YOLCU TAŞIMA GRUBU,AKBÜK SU ÜRÜNLERİ İNŞAAT TURİZM TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,AKDENİZ MAH. 1347 SK. ANBA İŞHANI NO: 8 İÇ KAPI NO: 305 KONAK / İZMİR
1435351,156188,LİMİTED,GÜNEŞLİ,KONAK,44,YOLCU TAŞIMA GRUBU,AKÇAKAYA TAŞIMACILIK HİZMETLERİ TURİZM İNŞAAT OTO ALIM SATIM OTO KİRALAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,GÜNEŞLİ MAH. HALİDE EDİP ADIVAR CAD. NO: 75A İÇ KAPI NO: A KONAK / İZMİR
2165641,230644,LİMİTED,ADALET,BAYRAKLI,44,YOLCU TAŞIMA GRUBU,AKDEMİR SERVİS TAŞIMACILIK VE KANTİN İŞLETMECİLİĞİ GIDA İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ,ADALET MAH. 2131/12 SK. NO: 17A BAYRAKLI / İZMİR
2293814,243705,LİMİTED,TAHSİN YAZICI,KARABAĞLAR,44,YOLCU TAŞIMA GRUBU,AKSOYLU TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,TAHSİN YAZICI MAH. FATİN RÜŞTÜ ZORLU CAD. NO: 8 İÇ KAPI NO: 18 KARABAĞLAR / İZMİR
1536001,166230,LİMİTED,RAFETPAŞA,BORNOVA,44,YOLCU TAŞIMA GRUBU,AKSUN TURİZM TAŞIMACILIK YEDEK PARÇA SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,RAFETPAŞA MAHALLESİ BURAK REIS CADDESI NO:157/A BORNOVA / İZMİR
2306846,256798,LİMİTED,BAHÇELİEVLER,KARŞIYAKA,44,YOLCU TAŞIMA GRUBU,AL TUR GROUP TAŞIMACILIK İNŞAAT TURİZM NAKLİYAT PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ KARŞIYAKA ŞUBESİ,BAHÇELİEVLER MAH. CEVDET BİLSAY CAD. LEBLEBİCİOĞLU NO: 90B KARŞIYAKA / İZMİR
