Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2298386,248302,LİMİTED,DONANMACI,KARŞIYAKA,7,SÜT GRUBU,ADEN ŞARKÜTERİ GIDA MEDİKAL VE TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,DONANMACI MAH. 1728 SK. TAYLAN NO: 38 İÇ KAPI NO: 1 KARŞIYAKA / İZMİR
2056561,219693,ANONİM,MEVLANA,BORNOVA,7,SÜT GRUBU,AGORA SÜT VE SÜT ÜRÜNLERİ SANAYİ TİCARET ANONİM ŞİRKETİ,MEVLANA MAHALLESİ 1750/2 SK. NO: 2 A BORNOVA/İZMİR
2039661,217987,LİMİTED,GÜNEŞLİ,KONAK,7,SÜT GRUBU,AĞACAN ŞARKÜTERİ GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,GÜNEŞLİ MAHALLESİ YEŞİLLİK CAD. NO: 12 A KONAK/İZMİR
1942221,208173,LİMİTED,YUNUS EMRE,BORNOVA,7,SÜT GRUBU,AĞVA GIDA PAZARLAMA VE TİCARET LİMİTED ŞİRKETİ ,YUNUS EMRE MAHALLESİ 7553 SOKAK NO: 7A BORNOVA / İZMİR
2293940,243834,LİMİTED,ATATÜRK,BORNOVA,7,SÜT GRUBU,AHBOĞU GIDA HAYVANCILIK İNŞAAT OTOMOTİV TURİZM TAŞIMACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ATATÜRK MAH. 895 SK. NO: 7 İÇ KAPI NO: 1 BORNOVA / İZMİR
2306182,256133,LİMİTED,KURUÇEŞME,BUCA,7,SÜT GRUBU,AK ARAS GIDA SÜT ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KURUÇEŞME MAH. 205 SK. NO: 70A BUCA / İZMİR
2159561,230032,LİMİTED,EGEMENLİK,BORNOVA,7,SÜT GRUBU,AKPAK SÜT ÜRÜNLERİ İMALAT PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,EGEMENLİK MAHALLESİ 6016/10 SOKAK S.S. GERİ KAZANICILAR SİTESİ NO: 7 BORNOVA / İZMİR
2290431,243251,LİMİTED,GÖKSU,BUCA,7,SÜT GRUBU,ALFARİS SÜT ÜRÜNLERİ GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ,GÖKSU MAHALLESİ AYDIN HATBOYU CD. NO: 549A BUCA / İZMİR
790801,100800,ANONİM,KARACAOĞLAN,BORNOVA,7,SÜT GRUBU,ALTINKÖY GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ,KARACAOĞLAN MAH. 6169 SK. A BLOK NO: 12A BORNOVA / İZMİR
2139941,228064,LİMİTED,YAMANLAR,BAYRAKLI,7,SÜT GRUBU,ALTINTAŞ GIDA TURİZM TARIM HAYVANCILIK SANAYİ VE TİCARET LİMİTED  ŞİRKETİ YAMANLAR ŞUBESİ,YAMANLAR MAHALLESİ BARIŞ CAD. NO:60/A BAYRAKLI / İZMİR
