Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2279161,242100,LİMİTED,MANSUROĞLU,BAYRAKLI,55,MAKİNE GRUBU,10UR LİFT ASANSÖR SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MANSUROĞLU MAHALLESİ 263/2 SOK. NO:15 KARDELEN BLOK BAYRAKLI / İZMİR
951611,105955,LİMİTED,KARACAOĞLAN,BORNOVA,55,MAKİNE GRUBU,1-A TEKNİK NAKLİYE SOĞUTMA GIDA TRAFİK TAKİP TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KARACAOĞLAN MAHALLESİ 6157/1 SOKAK NO:19/6 BORNOVA / İZMİR
424181,61770,LİMİTED,FATİH,GAZİEMİR,55,MAKİNE GRUBU,2 H MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,FATİH MAHALLESİ 1211 SOK. NO:1/A GAZİEMİR / İZMİR
1254951,138634,ANONİM,YALI,KARŞIYAKA,55,MAKİNE GRUBU,2M MAKİNA MÜMESSİLLİK VE TİCARET ANONİM ŞİRKETİ - İZMİR ŞUBESİ,YALI MAHALLESİ 6523 SOKAK PARK YAŞAM TİCARET MERKEZİ NO:32/B BLOK/512 KARŞIYAKA / İZMİR
1827981,196668,LİMİTED,MERSİNLİ,KONAK,55,MAKİNE GRUBU,2S FİLTRE VE EKİPMANLARI SATIŞ PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MERSİNLİ MAHALLESİ 2828 SK. NO: 41/101 KONAK/İZMİR
2056031,219634,LİMİTED,YENİ MAHALLE,ÇİĞLİ,55,MAKİNE GRUBU,35 SMYRNA YANGIN SÖNDÜRME SİSTEMLERİ EĞİTİM DANIŞMANLIK TİCARET VE SANAYİ LİMİTED ŞİRKETİ,YENİ MAHALLE MAH. 8033 SK. KAPLAN NO: 4A ÇİĞLİ / İZMİR
2294681,244587,LİMİTED,SEYHAN,BUCA,55,MAKİNE GRUBU,3A EMEK MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,SEYHAN MAH. 628 SK. NO: 9A İÇ KAPI NO: A BUCA / İZMİR
2224291,236562,LİMİTED,ADALET,BAYRAKLI,55,MAKİNE GRUBU,3A SOLUTİONS İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ADALET MAHALLESİ MANAS BUL. FOLKART TOWERS BLOK NO: 47B İÇ KAPI NO:2601 BAYRAKLI / İZMİR
2056081,219640,LİMİTED,ADALET,BAYRAKLI,55,MAKİNE GRUBU,3E İŞ GÜVENLİĞİ HIRDAVAT NALBURİYE SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ADALET MAHALLESİ MANAS BULV. FOLKART TOWERS BLOK NO: 47B İÇ KAPI NO:2601 BAYRAKLI / İZMİR
2295990,245872,LİMİTED,HALKAPINAR,KONAK,55,MAKİNE GRUBU,3E SOĞUTMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,HALKAPINAR MAH. 1376 SK. BORAN PLAZA C BLOK NO: 5O KONAK / İZMİR
