Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1768971,190676,LİMİTED,TUNA,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU, FASHENHOUS TEKSTİL GIDA RESTORAN SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,TUNA MAHALLESİ SALAH BİRSEL SK. NO:25/A KARŞIYAKA / İZMİR
2302897,252837,LİMİTED,KÜLTÜR,KONAK,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,09 GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ,KÜLTÜR MAH. 1382 SK. NO: 34/1A KONAK / İZMİR
2229221,237062,LİMİTED,KEMALPAŞA OSB,KEMALPAŞA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,1 İNCİ MAKİNE EKİPMANLARI GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KEMALPAŞA OSB MAH. İZMİR CAD. NO: 89 İÇ KAPI NO: 1 KEMALPAŞA / İZMİR
1753381,189109,LİMİTED,NO:1/3  ILICA,NARLIDERE,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,10 NUMARA SPORTİF FAALİYETLER TURİZM İNŞAAT GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,NO:1/3 ILICA MAH. BAYRAK SK. NARLIDERE / İZMİR
2295481,245391,LİMİTED,KAZIMDİRİK,BORNOVA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,159 CAFE PATİSSERİE GIDA TİCARET LİMİTED ŞİRKETİ,KAZIMDİRİK MAH. 159 SK. NO: 4 BORNOVA / İZMİR
2023701,216393,LİMİTED,BOSTANLI,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,1912 BRT TURİZM GIDA İNŞAAT TAŞIMACILIK SANAYİ VE TİCARET LİMİTED  ŞİRKETİ,BOSTANLI MAHALLESİ CEMAL BÜLBÜL SK. NO:23/B UMMAN Apt. KARŞIYAKA / İZMİR
2294587,244492,LİMİTED,BOSTANLI,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,1923 ADA TURİZM İNŞAAT RESTORAN GAYRİMENKUL İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ BOSTANLI ŞUBESİ,BOSTANLI MAH. CEMAL BÜLBÜL SK. NO: 24A KARŞIYAKA / İZMİR
1817481,195598,LİMİTED,BEYAZEVLER,GAZİEMİR,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,2 AS TURİZM GIDA TİCARET LİMİTED ŞİRKETİ ,BEYAZEVLER MAHALLESİ AKÇAY CAD. NO:103 GAZİEMİR / İZMİR
1969921,210973,ANONİM,KÜLTÜR,KONAK,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,2 CAFE GASTRONOMİ İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ ,KÜLTÜR MAHALLESİ DR.MUSTAFA ENVER BEY CADDESİ NO:8 KONAK / İZMİR
2180361,232134,LİMİTED,ALSANCAK,KONAK,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,232 BAR TİCARET LİMİTED ŞİRKETİ,ALSANCAK MAH. 1484 SK. BİRLİK APT. BLOK NO: 20A KONAK / İZMİR
1919211,205849,LİMİTED,ALSANCAK,KONAK,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,232 GIDA KAFE LİMİTED ŞİRKETİ,ALSANCAK MAHALLESİ 1484 SOKAK NO:14/A/A KONAK / İZMİR
2306474,256428,LİMİTED,BASIN SİTESİ,KARABAĞLAR,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,2AG GIDA TİCARET LİMİTED ŞİRKETİ,BASIN SİTESİ MAH. İNÖNÜ CAD. GÜLEŞ NO: 385A KARABAĞLAR / İZMİR
1939141,207863,LİMİTED,ALAÇATI,ÇEŞME,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,2E KAFE RESTORAN İŞLETMECİLİĞİ TURİZM VE TİCARET LİMİTED ŞİRKETİ ,ALAÇATI MAHALLESİ 13015 SK. ZOE OTEL BLOK NO: 4 ÇEŞME / İZMİR
1800491,193873,LİMİTED,ÇANKAYA,KONAK,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,2M KAFETERYA GIDA ÜRÜNLERİ TURİZM SANAYİ VE TİCARET LİMİTED  ŞİRKETİ,ÇANKAYA MAHALLESİ İNÖNÜ CAD. NO:336/A KONAK / İZMİR
2166921,230785,ANONİM,AOSB,ÇİĞLİ,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,2M RESTORAN HİZMETLERİ SANAYİ TİCARET ANONİM ŞİRKETİ ,AOSB MAHALLESİ 10026 SK. NO:2 ÇİĞLİ / İZMİR
1968281,210811,ANONİM,BOSTANLI,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,3 CAFE GASTRONOMİ İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ,BOSTANLI MAHALLESİ 1810 SK. NO: 2 C KARŞIYAKA/İZMİR
1759131,189687,LİMİTED,BAHÇELİEVLER,KARABAĞLAR,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,35 AKADEMİ SPOR SALONU HİZMETLERİ GIDA İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,BAHÇELİEVLER MAHALLESİ 490 SOKAK NO:2 KARABAĞLAR / İZMİR
1642811,178136,LİMİTED,YALI,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,35ENGÖZDE GIDA TURİZM HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YALI MAH. NAZAN ÖNCEL CAD. EGE YILDIZ NO: 3A KARŞIYAKA / İZMİR
2281461,242322,LİMİTED,YALI,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,35ENGÖZDE GIDA TURİZM HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ  MAVİŞEHİR ŞUBESİ,YALI MAHALLESİ CAHER DUDAYEV BULVARI KAPTAN BLOK NO: 73A KARŞIYAKA / İZMİR
1937781,207723,LİMİTED,YALI,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,35ENGÖZDE GIDA TURİZM HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ  PAKET SERVİS ŞUBESİ,YALI MAHALLESİ 6323 SK. NO: 4 B KARŞIYAKA / İZMİR
2295462,245380,LİMİTED,KAZIMDİRİK,BORNOVA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,3A ORGANİZASYON VE REKLAMCILIK TİCARET LİMİTED ŞİRKETİ BORNOVA ŞUBESİ,KAZIMDİRİK MAH. 367 SK. NO: 7A BORNOVA / İZMİR
1613151,175169,LİMİTED,BOSTANLI,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,3B TURİZM GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,BOSTANLI MAHALLESİ CEMAL GÜRSEL CADDESİ NO:516/A KARŞIYAKA / İZMİR
1612881,175173,ANONİM,KAZIMDİRİK,BORNOVA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,3E GIDA TARIM ÜRÜNLERİ TURİZM SANAYİ VE TİCARET ANONİM ŞİRKETİ ,KAZIMDİRİK MAHALLESİ 367/7 SK. NO:14/426 BORNOVA / İZMİR
1977551,211736,LİMİTED,YALI,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,3MV GIDA İNŞAAT TURİZM TAŞIMACILIK KİRALAMA İTHALAT VE İHRACAT LİMİTED ŞİRKETİ,YALI MAHALLESİ 6522 SK. NO:3 KARŞIYAKA / İZMİR
1951171,209083,LİMİTED,KAZIMDİRİK,BORNOVA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,3RD WAVE GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KAZIMDİRİK MAHALLESİ SANAYİ CAD. NO: 29V BORNOVA / İZMİR
1970061,210982,LİMİTED,KAZIMDİRİK,BORNOVA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,40 COFFEE KAHVE SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KAZIMDİRİK MAHALLESİ 166 SOKAK NO: 23A BORNOVA / İZMİR
1680911,181966,LİMİTED,YALI,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,40 GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,YALI MAHALLESİ CAHER DUDAYEV BULVARI NO: 97 A KARŞIYAKA / İZMİR
1933651,207296,LİMİTED,ALSANCAK,KONAK,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,4B GIDA VE TURİZM İŞLETMELERİ SANAYİ TİCARET LİMİTED ŞİRKETİ,ALSANCAK MAHALLESİ 1469 SK. NO:102 KONAK / İZMİR
1544601,167093,LİMİTED,DÜZCE,SEFERİHİSAR,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,4G YAPI TAAHHÜT OTOMASYON TURİZM GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,DÜZCE MAHALLESİ 4201 SK. NO:6 SEFERİHİSAR / İZMİR
2305875,255828,LİMİTED,KAZIMDİRİK,BORNOVA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,4K HAYVANCILIK KAFE OTOMOTİV TURİZM TİCARET LİMİTED ŞİRKETİ,KAZIMDİRİK MAH. ÜNİVERSİTE CAD. NO: 33-35A BORNOVA / İZMİR
2197231,233823,LİMİTED,ALSANCAK,KONAK,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,4PM TURİZM GIDA OTOMOTİV İNŞAAT TAAHHÜT İTHALAT VE İHRACAT  SANAYİ TİCARET LİMİTED ŞİRKETİ,ALSANCAK MAHALLESİ 1456 SOKAK NO:35 KONAK / İZMİR
1836721,197529,LİMİTED,ALAÇATI,ÇEŞME,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,5 CAFE GRUP GASTRONOMİ İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ALAÇATI MAHALLESİ 13010 SK. K-L BLOK NO: 8/1D ÇEŞME / İZMİR
2296390,246303,LİMİTED,ALAÇATI,ÇEŞME,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,5MASA GIDA TURİZM ORGANİZASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ ALAÇATI ŞUBESİ,ALAÇATI MAH. 12500 SK. NO: 46 ÇEŞME / İZMİR
1781971,191977,LİMİTED,MAVİŞEHİR,KARŞIYAKA,42,RESTORAN KAFE VE EĞLENCE YERLERİ GRUBU,6 CAFE GRUP GASTRONOMİ İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MAVİŞEHİR MAH. AZİZ NESİN BUL. NO: 26 İÇ KAPI NO: 312 KARŞIYAKA / İZMİR
