Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1001631,111876,LİMİTED,MUAMMER AKAR,KARABAĞLAR,36,MATBAACILIK GRUBU,2M GRAFİK-TASARIM OFSET FİLM KALIP BASKI AMBALAJ SANAYİ TİCARET LİMİTED ŞİRKETİ,MUAMMER AKAR MAHALLESİ 45/8 SK. NO: 12/06 KARABAĞLAR/İZMİR
2189661,233080,LİMİTED,GÜRPINAR,BORNOVA,36,MATBAACILIK GRUBU,3D DEMİR ÇELİK MATBAA REKLAM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,GÜRPINAR MAHALLESİ 7232/3 SK. NO:7/A AY-KOOP SİTESİ BORNOVA / İZMİR
2304633,254580,LİMİTED,KÜÇÜK ÇİĞLİ,ÇİĞLİ,36,MATBAACILIK GRUBU,A4 AJANS REKLAM DİJİTAL BASKI VE TİCARET LİMİTED ŞİRKETİ,KÜÇÜK ÇİĞLİ MAH. 8780/34 SK. NO: 67 ÇİĞLİ / İZMİR
1092231,121693,LİMİTED,MERİÇ,BORNOVA,36,MATBAACILIK GRUBU,ADORMAT MATBAACILIK KAĞIT PLASTİK VE AMBALAJ ÜRÜNLERİ İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MERİÇ MAH. 5749 SK. NO: 15 İÇ KAPI NO: 21 BORNOVA / İZMİR
1144891,127538,LİMİTED,KARACAOĞLAN,BORNOVA,36,MATBAACILIK GRUBU,AJANS PİKAJ MATBAACILIK TANITIM VE PROMOSYON HİZMETLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ,KARACAOĞLAN MAHALLESİ 170 SOK NO:11/Z-20 IŞIKKENT BORNOVA/İZMİR
1913211,205251,ANONİM,ÇINAR,BORNOVA,36,MATBAACILIK GRUBU,AKABATLAR İNŞAAT TURİZM GIDA DANIŞMANLIK MATBAACILIK SANAYİ VE  TİCARET ANONİM ŞİRKETİ,ÇINAR MAHALLESİ FATİH CAD. NO: 1 /23/524 BORNOVA / İZMİR
1797221,193463,LİMİTED,BALATÇIK,ÇİĞLİ,36,MATBAACILIK GRUBU,ALBATROS ETİKET AMBALAJ MATBAA BİLİŞİM MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,BALATÇIK MAHALLESİ ANADOLU CAD. NO: 1170/10 ÇİĞLİ/İZMİR
1208091,133848,LİMİTED,AKDENİZ,KONAK,36,MATBAACILIK GRUBU,ALC YAYINCILIK ÖZEL EĞİTİM HİZMETLERİ PAZARLAMA MATBAACILIK İNŞAAT GIDA TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,AKDENİZ MAHALLESİ GAZİ OSMAN PAŞA BULVARI NO:30/301 KONAK / İZMİR
659691,80619,LİMİTED,GÜZELYALI,KONAK,36,MATBAACILIK GRUBU,ALTERNATİF MATBAACILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,GÜZELYALI MAHALLESİ 26 SK. NO: 2 /1/5 KONAK/İZMİR
2099791,224031,LİMİTED,CUMHURİYET,KARŞIYAKA,36,MATBAACILIK GRUBU,ALTERNATİF ÖZGÜR BASKI AMBALAJ MATBAACILIK SANAYİ VE TİCARET  LİMİTED ŞİRKETİ,CUMHURİYET MAHALLESİ ÖĞRETMEN TUĞBA ÖZBEK SK. NO: 84A İÇ KAPI NO: 16 KARŞIYAKA / İZMİR
