Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2266441,240815,LİMİTED,MUSTAFA KEMAL PAŞA,GÜZELBAHÇE,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,AA GROUPS TEKSTİL TURİZM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,MUSTAFA KEMAL PAŞA MAHALLESİ 2730 SK. NO: 11A GÜZELBAHÇE / İZMİR
753351,85941,LİMİTED,CENNETOĞLU,KARABAĞLAR,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ABÇ KARDEŞLER ÇADIR BRANDA VE TENTE SANAYİ TİCARET LİMİTED ŞİRKETİ,CENNETOĞLU MAHALLESİ YEŞİLLİK CAD. NO:230/M MODEKO İŞ MERKEZİ KARABAĞLAR / İZMİR
2287291,242924,LİMİTED,ADALET,BAYRAKLI,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ABEŞ TEKSTİL GİYİM NAKLİYAT PETROL OTOMOTİV TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ADALET MAH. MANAS BUL. NO: 39 İÇ KAPI NO: 3201 BAYRAKLI / İZMİR
734041,85679,LİMİTED,AKDENİZ,KONAK,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ABKA GİYİM VE TEKSTİL SANAYİ TİCARET LİMİTED ŞİRKETİ,AKDENİZ MAHALLESİ FEVZİPAŞA BULVARI AZİMHAN İŞ MERKEZİ BLOK NO: 17 KONAK / İZMİR
1492251,161816,LİMİTED,BOZYAKA,KARABAĞLAR,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ADAR BALIKÇILIK DAYANIKLI TÜKETİM MALLARI İNŞAAT TEKSTİL GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,BOZYAKA MAHALLESİ 3156 SOK. NO:26/A KARABAĞLAR / İZMİR
1971541,211155,LİMİTED,ALAÇATI,ÇEŞME,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ADENAUER TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ ÇEŞME ŞUBESİ ,ALAÇATI MAHALLESİ 12012 SK. NO:13 ÇEŞME / İZMİR
2171701,231256,ANONİM,BAHÇELERARASI,BALÇOVA,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ADİL IŞIK HAZIR GİYİM SANAYİ VE TİCARET ANONİM ŞİRKETİ İZMİR İSTİNYE  PARK ADL ŞUBESİ,BAHÇELERARASI MAHALLESİ ŞEHİT BİNBAŞI ALİ RESMİ TUFAN CAD. NO: 3 İÇ KAPI NO:128 BALÇOVA / İZMİR
1161911,128491,ANONİM,KAZIMDİRİK,BORNOVA,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ADİL IŞIK HAZIR GİYİM SANAYİ VE TİCARET ANONİM ŞİRKETİ-BORNOVA FORUM AVM ŞUBESİ,KAZIMDİRİK MAHALLESİ 372 SOKAK NO:10 BORNOVA / İZMİR
2012941,215302,LİMİTED,MENDERES,BUCA,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,AKYÜZLER TEKSTİL İNŞAAT GIDA TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MENDERES MAH. MENDERES CAD. NO: 10 İÇ KAPI NO: 3 BUCA / İZMİR
2297561,247481,LİMİTED,GÖKSU,BUCA,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,AL HATİB TEKSTİL İNŞAAT GIDA TEKNOLOJİ İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,GÖKSU MAH. 679 SK. NO: 69A BUCA / İZMİR
2293621,243569,LİMİTED,KÜLTÜR,KONAK,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ALFABETA TEKSTİL HAZIR GİYİM TİCARET LİMİTED ŞİRKETİ İZMİR KONAK ŞUBESİ,KÜLTÜR MAHALLESİ PLEVNE BULVARI AYDA BLOK NO: 23A KONAK / İZMİR
2296125,246041,LİMİTED,ÇINARLI,KONAK,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ALREVES TEKSTİL BİLİŞİM GIDA TURİZM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ÇINARLI MAH. ANKARA ASFALTI CAD. NO: 15 İÇ KAPI NO: 391 KONAK / İZMİR
630131,78633,LİMİTED,YENİGÜN,KONAK,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ALSAÇ TEKSTİL ELEKTRONİK TURİZM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YENİGÜN MAHALLESİ FEVZİPAŞA BULVARI NO:148/1A NECIPOGLU ISHANI BLOK KONAK / İZMİR
2297274,247181,ANONİM,İNCİRALTI,BALÇOVA,17,GİYİM EŞYALARI PERAKENDE TİCARETİ GRUBU,ALTINORDU TİCARİ ÜRÜNLER PAZARLAMA TİCARET VE SANAYİ ANONİM ŞİRKETİ FUTBOL OKULLARI İNCİRALTI ŞUBESİ,İNCİRALTI MAH. İNCİRALTI CAD. NO: 40/1 BALÇOVA / İZMİR
