Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2300059,249983,LİMİTED,İMBATLI,KARŞIYAKA,32,GÖZLÜKÇÜLER GRUBU,2EYES OPTİK LİMİTED ŞİRKETİ,İMBATLI MAH. 6076/4 SK. MUSTAFA KASMAN NO: 1B KARŞIYAKA / İZMİR
2141701,228235,ANONİM,MİMAR SİNAN,KONAK,32,GÖZLÜKÇÜLER GRUBU,ADEMUR OPTİK SANAYİ VE TİCARET ANONİM ŞİRKETİ ALSANCAK ŞUBESİ,MİMAR SİNAN MAHALLESİ ALİ ÇETİNKAYA BULVARI NO: 81 KONAK / İZMİR
2084921,222546,ANONİM,MİMAR SİNAN,KONAK,32,GÖZLÜKÇÜLER GRUBU,ADEMUR OPTİK SANAYİ VE TİCARET ANONİM ŞİRKETİ İZMİR ŞUBESİ,MİMAR SİNAN MAHALLESİ ALİ ÇETİNKAYA BULVARI KARA AHMET 0GLU Apt. NO: 52 KONAK / İZMİR
2230051,237150,LİMİTED,ERZENE,BORNOVA,32,GÖZLÜKÇÜLER GRUBU,ADESE OPTİK LİMİTED ŞİRKETİ GÜVEN OPTİK 1959 7 ŞUBESİ,ERZENE MAH. KAZIM KARABEKİR CAD. TAŞDEMİRLER İŞ HANI BLOK NO: 11A BORNOVA / İZMİR
513511,69758,ANONİM,EVKA-3,BORNOVA,32,GÖZLÜKÇÜLER GRUBU,AKAY OPTİK SANAYİ VE TİCARET ANONİM ŞİRKETİ ,EVKA-3 MAHALLESİ 129/3 SOKAK NO: 10/1 İÇ KAPI NO: 1 BORNOVA / İZMİR
2063431,220372,LİMİTED,CAMİKEBİR,SEFERİHİSAR,32,GÖZLÜKÇÜLER GRUBU,ANTİK OPTİK DIŞ TİCARET VE SANAYİ LİMİTED ŞİRKETİ ,CAMİKEBİR MAHALLESİ 52/4 SK. NO:3/B NILAS 1 İNŞ. Sit SEFERİHİSAR / İZMİR
1754301,189177,LİMİTED,ATAŞEHİR,ÇİĞLİ,32,GÖZLÜKÇÜLER GRUBU,ARMANDO OPTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ÇİĞLİ ŞUBESİ ,ATAŞEHİR MAHALLESİ 8211/15 SK. NO:9/B ÇİĞLİ / İZMİR
2007961,214794,LİMİTED,BAHÇELERARASI,BALÇOVA,32,GÖZLÜKÇÜLER GRUBU,ATAGÖZ OPTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,BAHÇELERARASI MAHALLESİ MİTHATPAŞA CAD. EGE PARK APT. NO: 44/Z27 BALÇOVA/İZMİR
2307309,257264,LİMİTED,ONUR,BALÇOVA,32,GÖZLÜKÇÜLER GRUBU,ATAGÖZ OPTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ BALÇOVA ŞUBESİ,ONUR MAH. MİTHATPAŞA CAD. NO: 145/A İÇ KAPI NO: 47 BALÇOVA / İZMİR
2299069,248988,LİMİTED,DOKUZ EYLÜL,GAZİEMİR,32,GÖZLÜKÇÜLER GRUBU,ATAGÖZ OPTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ GAZİEMİR ŞUBESİ,DOKUZ EYLÜL MAH. AKÇAY CAD. NO: 253/3 GAZİEMİR / İZMİR
1576121,171062,ANONİM,BAHÇELERARASI,BALÇOVA,32,GÖZLÜKÇÜLER GRUBU,ATASUN OPTİK PERAKENDE TİCARET ANONİM ŞİRKETİ İZMİR AGORA AVM ŞUBESİ,"BAHÇELERARASI MAHALLESİ, MİTHATPAŞA CADDESİ NO: 1444 AGORA ALIŞVERİŞ MERKEZİ MAĞAZA NO: Z 07 - Z08 BALÇOVA/İZMİR"
1964931,210466,ANONİM,ALAÇATI,ÇEŞME,32,GÖZLÜKÇÜLER GRUBU,ATASUN OPTİK PERAKENDE TİCARET ANONİM ŞİRKETİ İZMİR ALAÇATI SOLARİS CADDE ŞUBESİ,ALAÇATI MAHALLESİ UĞUR MUMCU CAD. NO: 3 D/D ÇEŞME/İZMİR
1630661,176942,ANONİM,BAHÇELERARASI,BALÇOVA,32,GÖZLÜKÇÜLER GRUBU,ATASUN OPTİK PERAKENDE TİCARET ANONİM ŞİRKETİ İZMİR BALÇOVA KİPA AVM ŞUBESİ,BAHÇELERARASI MAHALLESİ MİTHATPAŞA CADDESİ NO: 46 BALÇOVA KİPA ALIŞVERİŞ MERKEZİ MAĞAZA NO: Z36 NO:/ BALÇOVA/İZMİR
1915041,205438,ANONİM,KAZIMDİRİK,BORNOVA,32,GÖZLÜKÇÜLER GRUBU,ATASUN OPTİK PERAKENDE TİCARET ANONİM ŞİRKETİ İZMİR BORNOVA CADDE ŞUBESİ,KAZIMDİRİK MAHALLESİ MUSTAFA KEMAL CAD. PALMİYE APT. NO: 5 A BORNOVA/İZMİR
2001871,214193,ANONİM,BOSTANLI,KARŞIYAKA,32,GÖZLÜKÇÜLER GRUBU,ATASUN OPTİK PERAKENDE TİCARET ANONİM ŞİRKETİ İZMİR BOSTANLI CADDE ŞUBESİ,BOSTANLI MAHALLESİ CEMAL GÜRSEL CAD. NO: 500 A KARŞIYAKA/İZMİR
