Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1585731,172412,LİMİTED,KARACAOĞLAN,BORNOVA,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,3 BOYUT ENERJİ SİSTEMLERİ ISITMA SOĞUTMA İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ,KARACAOĞLAN MAHALLESİ 6171 SK. NO: 4/ BORNOVA/İZMİR
2089221,222971,LİMİTED,ULUCAK İSTİKLAL,KEMALPAŞA,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,AB SERAMİK İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ULUCAK İSTİKLAL MAHALLESİ GAZİ BLV. NO: 171 /2 KEMALPAŞA/İZMİR
1530291,165657,LİMİTED,UMURBEY,KONAK,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,ADEN İNŞAAT MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,UMURBEY MAHALLESİ ŞEHİTLER CADDESİ NO:110 KONAK / İZMİR
2249321,239081,LİMİTED,ATIFBEY,GAZİEMİR,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,AFD SERAMİK İNŞAAT OTOMOTİV TAŞIMACILIK PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ATIFBEY MAHALLESİ 5/3 SOKAK NO: 13 İÇ KAPI NO: 6 GAZİEMİR / İZMİR
1991701,213153,LİMİTED,ADALET,BAYRAKLI,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,AGE STONE İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ ,ADALET MAHALLESİ ANADOLU CAD. MEGAPOL TOWER Apt. NO: 41/101 BAYRAKLI / İZMİR
1253121,138501,LİMİTED,HALKAPINAR,KONAK,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,AK TEKNİK İTHALAT İHRACAT VE TİCARET LİMİTED ŞİRKETİ ,HALKAPINAR MAHALLESİ 1203/1 SK NO:25 KONAK / İZMİR
1192591,132093,LİMİTED,KEMALPAŞA OSB,KEMALPAŞA,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,AKIMSAN SAVUNMA SANAYİ VE HAVACILIK LİMİTED ŞİRKETİ,KEMALPAŞA OSB MAH. İZMİR ANKARA CAD. NO: 10 İÇ KAPI NO: 204 KEMALPAŞA / İZMİR
2130301,227096,LİMİTED,ÇAMLIKULE,BUCA,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,AKMAZ YAPI SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ÇAMLIKULE MAHALLESİ 200/17 SOKAK NO: 19A BUCA / İZMİR
1886601,202567,LİMİTED,İSMET İNÖNÜ,ÇEŞME,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,ALENSİ ALTERNATİF ENERJİ SİSTEMLERİ ISITMA SOĞUTMA İNŞAAT VE  TAAHHÜT SANAYİ VE TİCARET LİMİTED ŞİRKETİ ÇEŞME ŞUBESİ,İSMET İNÖNÜ MAHALLESİ 2122 SOKAK NO: 48 C ÇEŞME / İZMİR
1502311,162845,ANONİM,YENİŞEHİR,KONAK,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,ALFATEK TEKNİK ISITMA SOĞUTMA SİSTEMLERİ MÜHENDİSLİK İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ,YENİŞEHİR MAHALLESİ 1202/1 SOKAK NO:81/D KONAK/İZMİR
2294813,244720,LİMİTED,ALAÇATI,ÇEŞME,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,ALKA GİRİŞİMCİLİK İNŞAAT MÜHENDİSLİK GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ALAÇATI MAH. 14067 SK. NO: 4/3 ÇEŞME / İZMİR
2161671,230246,LİMİTED,KURUÇEŞME,BUCA,62,SIHHİ TESİSAT VE SERAMİK MALZEMELERİ GRUBU,ALSANCAK SULAMA VE PLASTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,KURUÇEŞME MAHALLESİ 205/27 SK. NO: 34/1 İÇ KAPI NO: 12 BUCA / İZMİR
