Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2049941,219016,LİMİTED,MENDERES,BUCA,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,3G HIRDAVAT ELEKTRİK İNŞAAT TAAHHÜT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MENDERES MAHALLESİ 156 SK. CEYLAN APT. NO: 17 A BUCA/İZMİR
2215411,235671,ANONİM,HÜRRİYET,GAZİEMİR,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,3S BAĞLANTI ELEMANLARI TEKNİK HIRDAVAT SANAYİ VE TİCARET ANONİM ŞİRKETİ,HÜRRİYET MAH. 1061 SK. NO: 20A GAZİEMİR / İZMİR
2020781,216111,LİMİTED,MERSİNLİ,KONAK,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,4S ENDÜSTRİ İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MERSİNLİ MAH. 2830 SK. NO: 13A KONAK / İZMİR
2252261,239381,LİMİTED,ADALET,BAYRAKLI,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,777 MEDİKAL AMBALAJ KOZMETİK TEKSTİL İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ADALET MAH. MANAS BUL. FOLKART TOWERS BLOK NO: 47B İÇ KAPI NO: 3406 BAYRAKLI / İZMİR
1534751,166107,ANONİM,NALDÖKEN,BORNOVA,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,A ÇİVİ İZOLASYON MALZEMELERİ İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ,NALDÖKEN MAHALLESİ 129/24 SOKAK NO:5 /B _ ADRES NO: 2393217381 OFİS VE İŞYERİ BORNOVA/İZMİR
2303433,253372,LİMİTED,MANSUROĞLU,BAYRAKLI,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,ABG GLOBAL ELEKTRONİK İLETİŞİM PERAKENDE GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MANSUROĞLU MAH. 1593/1 SK. İNŞAAT NO: 4 İÇ KAPI NO: 5 BAYRAKLI / İZMİR
2305768,255721,LİMİTED,MERSİNLİ,KONAK,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,ACR KALIP ELEMANLARI VE TEKNİK HIRDAVAT SANAYİ TİCARET LİMİTED ŞİRKETİ,MERSİNLİ MAH. 2831 SK. NO: 10B KONAK / İZMİR
1742381,188001,LİMİTED,KAZIMDİRİK,BORNOVA,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,ADA CİVATA TEKNİK HIRDAVAT MAKİNA İNŞAAT İNŞAAT MALZEMELERİ NAKLİYE SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KAZIMDİRİK MAHALLESİ 400/1 SOKAK NO:1/6 3.SANAYİ SİTESİ BORNOVA / İZMİR
2053521,219373,LİMİTED,ADALET,BAYRAKLI,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,ADALI TEDARİK HIRDAVAT İTHALAT İHRACAT LİMİTED ŞİRKETİ,ADALET MAH. MANAS BUL. FOLKART TOWERS NO: 47B İÇ KAPI NO: 3205 BAYRAKLI / İZMİR
591451,75953,LİMİTED,OĞLANANASI ATATÜRK,MENDERES,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,ADO HIRDAVAT VE SIHHİ TESİSAT MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,OĞLANANASI ATATÜRK MAHALLESİ 2.CADDE NO:25 MENDERES / İZMİR
1781801,191968,LİMİTED,MERSİNLİ,KONAK,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,ADOKSAN ENDÜSTRİYEL ÜRÜNLER PAZARLAMA İNŞAAT GIDA İTHALAT  İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MERSİNLİ MAHALLESİ 2823/1 SK. NO: 2 İÇ KAPI NO: 127 KONAK / İZMİR
2053461,219368,LİMİTED,ETİLER,KONAK,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,AE ENDERSPOR BOYA İNŞAAT NAKLİYAT OTOMOTİV TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ETİLER MAHALLESİ GAZİLER CAD. NO: 56 KONAK/İZMİR
1601411,174013,LİMİTED,AOSB,ÇİĞLİ,59,HIRDAVAT VE SANAYİ MALZEMELERİ SATIŞ YERLERİ GRUBU,AG KALIP MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,AOSB MAH. 10041 SK. NO: 9 ÇİĞLİ / İZMİR
