Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2031971,217220,LİMİTED,EGEMENLİK,BORNOVA,61,ORMAN ÜRÜNLERİ GRUBU,1ANT DESİNG KİMYA ORMAN ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,EGEMENLİK MAHALLESİ 6106/17 SK. NO: 7 E BORNOVA/İZMİR
2058581,219885,LİMİTED,SÜTÇÜLER,KEMALPAŞA,61,ORMAN ÜRÜNLERİ GRUBU,3A PLUS TASARIM PLANLAMA ÜRETİM İNŞAAT LİMİTED ŞİRKETİ ,SÜTÇÜLER MAHALLESİ ANKARA CADDESİ NO: 196 A/1 KEMALPAŞA / İZMİR
2199011,234016,LİMİTED,ALAÇATI,ÇEŞME,61,ORMAN ÜRÜNLERİ GRUBU,ABANOZZ AHŞAP DEKORASYON İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKE ,ALAÇATI MAHALLESİ AKÇAKAYA MEVKİİ (KÜME EVLER) NO: 198/53 İÇ KAPI NO: 1 ÇEŞME / İZMİR
1827341,196603,LİMİTED,SEYHAN,BUCA,61,ORMAN ÜRÜNLERİ GRUBU,ACAR EBATLAMA ORMAN ÜRÜNLERİ MOBİLYA İNŞAAT GIDA SANAYİ VE  TİCARET LİMİTED ŞİRKETİ,SEYHAN MAHALLESİ AYDIN HATBOYU CAD. NO: 472 A BUCA / İZMİR
2305225,255176,LİMİTED,YENİŞEHİR,KONAK,61,ORMAN ÜRÜNLERİ GRUBU,ADALI AHŞAP ÜRÜNLERİ GERİ DÖNÜŞÜM AMBALAJ LİMİTED ŞİRKETİ,YENİŞEHİR MAH. 1245 SK. NO: 14 KONAK / İZMİR
1349201,147992,LİMİTED,YALI,GÜZELBAHÇE,61,ORMAN ÜRÜNLERİ GRUBU,AĞAÇKAKAN EVZALİ ORMAN ÜRÜNLERİ AHŞAP EV MOBİLYA İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YALI MAHALLESİ 144 SOKAK NO:32/C/1 GÜZELBAHÇE / İZMİR
2300419,250348,LİMİTED,YALI,GÜZELBAHÇE,61,ORMAN ÜRÜNLERİ GRUBU,AĞAÇKAKAN YAPI AHŞAP EV ORMAN ÜRÜNLERİ İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,YALI MAH. 144 SK. NO: 34/5 İÇ KAPI NO: 0 GÜZELBAHÇE / İZMİR
1949881,208947,LİMİTED,MEHMET AKİF ERSOY,KEMALPAŞA,61,ORMAN ÜRÜNLERİ GRUBU,AĞASAR PALET HAYVANCILIK GIDA TAŞIMACILIK LİMİTED ŞİRKETİ,MEHMET AKİF ERSOY MAHALLESİ ÇAYIRLAR ( KÜME EVLER ) NO: 55 KEMALPAŞA/İZMİR
2260351,240197,LİMİTED,ÇALIKUŞU,KARABAĞLAR,61,ORMAN ÜRÜNLERİ GRUBU,AHMET IŞIK AHŞAP AMBALAJ İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,ÇALIKUŞU MAHALLESİ 3237 SK NO:18/B KARABAĞLAR / İZMİR
973171,97697,LİMİTED,MERİÇ,BORNOVA,61,ORMAN ÜRÜNLERİ GRUBU,AHMET ÖZDEMİR KERESTECİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,MERİÇ MAHALLESİ 5640 SOKAK NO:10 BORNOVA / İZMİR
1835741,197430,LİMİTED,KAZIMDİRİK,BORNOVA,61,ORMAN ÜRÜNLERİ GRUBU,AKANTUS GROUP ORMAN ÜRÜNLERİ SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ,KAZIMDİRİK MAHALLESİ 422 SOKAK NO:19 BORNOVA / İZMİR
1624941,176378,LİMİTED,KEMALPAŞA,BORNOVA,61,ORMAN ÜRÜNLERİ GRUBU,AKBULUT PALET AMBALAJ VE ORMAN ÜRÜNLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ,KEMALPAŞA MAHALLESİ 7419/10 SOKAK NO:13/-/- BORNOVA / İZMİR
1564461,63696,LİMİTED,YUNUS EMRE,KARABAĞLAR,61,ORMAN ÜRÜNLERİ GRUBU,AKORDEON KAPI SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,YUNUS EMRE MAH. 4026 SK. NO: 22A İÇ KAPI NO: A KARABAĞLAR / İZMİR
2161661,230243,LİMİTED,SEYHAN,BUCA,61,ORMAN ÜRÜNLERİ GRUBU,AKURT KERESTECİLİK ORMAN ÜRÜNLERİ MOBİLYA SANAYİ VE TİCARET LİMİTED  ŞİRKETİ,SEYHAN MAHALLESİ 667/1 SK. NO: 64-70 BUCA / İZMİR
1692991,183184,LİMİTED,SEYHAN,BUCA,61,ORMAN ÜRÜNLERİ GRUBU,ALTINEL ORMAN ÜRÜNLERİ TİCARET VE SANAYİ LİMİTED ŞİRKETİ İZMİR ŞUBESİ,SEYHAN MAHALLESİ 659/6 SK. NO:3/7 BUCA / İZMİR
2039061,217920,LİMİTED,SASALI MERKEZ,ÇİĞLİ,61,ORMAN ÜRÜNLERİ GRUBU,ALTINER PALET İNŞAAT ORMAN ÜRÜNLERİ NAKLİYAT TURİZM SANAYİ VE  TİCARET LİMİTED ŞİRKETİ,SASALI MERKEZ MAHALLESİ 16/1 SK. NO: 4 A ÇİĞLİ / İZMİR
399351,7035,LİMİTED,AOSB,ÇİĞLİ,61,ORMAN ÜRÜNLERİ GRUBU,ALTINOK TARIM VE ORMAN ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,AOSB MAHALLESİ 10010 SK. NO:5 ÇİĞLİ / İZMİR
2055671,219593,LİMİTED,SEYHAN,BUCA,61,ORMAN ÜRÜNLERİ GRUBU,ALYA KERESTE ORMAN ÜRÜNLERİ MOBİLYA NAKLİYAT İNŞAAT SANAYİ VE  TİCARET LİMİTED ŞİRKETİ,SEYHAN MAHALLESİ 659/8 SK. NO: 33 A/A BUCA / İZMİR
1977531,211744,LİMİTED,İTOB OSB,MENDERES,61,ORMAN ÜRÜNLERİ GRUBU,AMAÇ ORMAN ÜRÜNLERİ İNŞAAT NAKLİYAT TURİZM SANAYİ TİCARET LİMİTED ŞİRKETİ ITOB OSB ŞUBESİ,İTOB OSB MAHALLESİ 10005 SK. NO:58/0 MENDERES / İZMİR
