Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
566671,73983,LİMİTED,,BALÇOVA,53,OTOMOTİV VE DİĞER ULAŞIM ARAÇLARI PARÇALARININ İMALATI TOPTAN VE PERAKENDE SATIŞ GRUBU,1002 OTO KORAY AKSESUAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MAHALLESİ ŞEHİT KAMİL ÖZDEMİR SK NO:3/A BALÇOVA / İZMİR
2306169,256122,LİMİTED,KAZIMDİRİK,BORNOVA,53,OTOMOTİV VE DİĞER ULAŞIM ARAÇLARI PARÇALARININ İMALATI TOPTAN VE PERAKENDE SATIŞ GRUBU,2001 AUTO TUNİNG OTOMOTİV ELEKTRONİK İNŞAAT GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KAZIMDİRİK MAH. 411 SK. NO: 48 BORNOVA / İZMİR
1524711,165091,LİMİTED,KEMALPAŞA,BORNOVA,53,OTOMOTİV VE DİĞER ULAŞIM ARAÇLARI PARÇALARININ İMALATI TOPTAN VE PERAKENDE SATIŞ GRUBU,2ER DEKORASYON İNŞAAT MALZEMELERİ TEKSTİL VE OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KEMALPAŞA MAHALLESİ 7419/12 SK. NO: 33A BORNOVA / İZMİR
2145441,228616,ANONİM,ZAFER,BUCA,53,OTOMOTİV VE DİĞER ULAŞIM ARAÇLARI PARÇALARININ İMALATI TOPTAN VE PERAKENDE SATIŞ GRUBU,3E TINY HOUSE KARAVAN SANAYİ TİCARET ANONİM ŞİRKETİ ,ZAFER MAHALLESİ 2349 SK. NO:10 BUCA / İZMİR
1655521,179415,LİMİTED,KAZIMDİRİK,BORNOVA,53,OTOMOTİV VE DİĞER ULAŞIM ARAÇLARI PARÇALARININ İMALATI TOPTAN VE PERAKENDE SATIŞ GRUBU,ABS OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,KAZIMDİRİK MAHALLESİ 417 SOKAK NO:1 BORNOVA / İZMİR
1657611,179619,LİMİTED,KAZIMDİRİK,BORNOVA,53,OTOMOTİV VE DİĞER ULAŞIM ARAÇLARI PARÇALARININ İMALATI TOPTAN VE PERAKENDE SATIŞ GRUBU,ABS OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ 2 SANAYİ ŞUBESİ,KAZIMDİRİK MAHALLESİ 303 SOKAK NO: 22 BORNOVA / İZMİR
720061,9541,ANONİM,NALDÖKEN,BORNOVA,53,OTOMOTİV VE DİĞER ULAŞIM ARAÇLARI PARÇALARININ İMALATI TOPTAN VE PERAKENDE SATIŞ GRUBU,ACANER OTOMOTİV MAKİNA YEDEK PARÇA SANAYİ VE TİCARET ANONİM ŞİRKETİ,NALDÖKEN MAH. 129/24 SK. NO: 17C BORNOVA / İZMİR
2302972,252908,ANONİM,KEMALPAŞA OSB,KEMALPAŞA,53,OTOMOTİV VE DİĞER ULAŞIM ARAÇLARI PARÇALARININ İMALATI TOPTAN VE PERAKENDE SATIŞ GRUBU,ACAR İTFAİYE ÜST YAPI EKİPMANLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,KEMALPAŞA OSB MAH. 508 SK. NO: 32 KEMALPAŞA / İZMİR
2193441,233459,LİMİTED,ATATÜRK,MENDERES,53,OTOMOTİV VE DİĞER ULAŞIM ARAÇLARI PARÇALARININ İMALATI TOPTAN VE PERAKENDE SATIŞ GRUBU,ACR OTOMOTİV VE MAKİNA SANAYİ YEDEK PARÇA İMALATI TİCARET LİMİTED ŞİRKETİ,ATATÜRK MAHALLESİ 4. CADDE NO:127 MENDERES / İZMİR
2238591,238002,LİMİTED,KEMALPAŞA,BORNOVA,53,OTOMOTİV VE DİĞER ULAŞIM ARAÇLARI PARÇALARININ İMALATI TOPTAN VE PERAKENDE SATIŞ GRUBU,ADF FİLTRE SANAYİ TİCARET LİMİTED ŞİRKETİ,KEMALPAŞA MAHALLESİ 7410 SK. NO: 39-1L BORNOVA / İZMİR
