Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2234401,237589,LİMİTED,MANAVKUYU,BAYRAKLI,13,İÇECEK GRUBU,35 LİK TEKEL VE TİCARET LİMİTED ŞİRKETİ,MANAVKUYU MAH. FATİH SULTAN MEHMET CAD. AKTUNA BLOK NO: 80H BAYRAKLI / İZMİR
1987941,212773,LİMİTED,KELER,MENDERES,13,İÇECEK GRUBU,365 SU İÇECEK MAMULLERİ PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,KELER MAHALLESİ DELİ ÖMER NO:26 MENDERES / İZMİR
1426561,155340,LİMİTED,ARMUTLU 85.YIL CUMHURİYET,KEMALPAŞA,13,İÇECEK GRUBU,4B TÜTÜN GIDA VE İNŞAAT TİCARET LİMİTED ŞİRKETİ- İZMİR ŞUBESİ,ARMUTLU 85.YIL CUMHURİYET MAHALLESİ İZMİR ANKARA CAD. NO: 79/1A KEMALPAŞA / İZMİR
2233371,237469,ANONİM,KEMALPAŞA OSB,KEMALPAŞA,13,İÇECEK GRUBU,55 FİFTY FİVE GIDA SANAYİ ANONİM ŞİRKETİ ,KEMALPAŞA OSB MAHALLESİ 500 SK. NO:26 SELİN BLOK KEMALPAŞA / İZMİR
2077521,221790,LİMİTED,BAĞYURDU YENİ,KEMALPAŞA,13,İÇECEK GRUBU,5KA TÜTÜN VE TÜTÜN MAMULLERİ SİGARA KAĞIDI MAKARON SANAYİ TİCARET LİMİTED ŞİRKETİ,BAĞYURDU YENİ MAHALLESİ İZMİR ANKARA CAD. NO: 642 /4 KEMALPAŞA/İZMİR
1967151,210687,LİMİTED,MENDERES,BUCA,13,İÇECEK GRUBU,ABI HAYAT İÇECEK TURİZM GIDA TEMİZLİK SANAYİ VE TİCARET LİMİTED ŞİRKET ,MENDERES MAHALLESİ 373 SK. NO: 24 A/A BUCA / İZMİR
2261471,240308,ANONİM,HALKAPINAR,KONAK,13,İÇECEK GRUBU,AD YİYECEK İÇECEK TİCARET SANAYİ ANONİM ŞİRKETİ MAHALL BOMONTİ ŞUBESİ,HALKAPINAR MAHALLESİ 1558 SOKAK NO: 6 KONAK / İZMİR
2262021,240368,LİMİTED,EFELER,BUCA,13,İÇECEK GRUBU,ADİL DİLEK GIDA GİYİM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,EFELER MAHALLESİ 301 SK. BARIŞ BLOK NO: 40 BUCA / İZMİR
2299992,249913,LİMİTED,KASIMPAŞA,MENDERES,13,İÇECEK GRUBU,ADİL DİLEK GIDA GİYİM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ MENDERES ŞUBESİ,KASIMPAŞA MAH. KUVA-İ MİLLİYE CAD. NO: 24A MENDERES / İZMİR
1294641,142666,LİMİTED,FEVZİÇAKMAK,BALÇOVA,13,İÇECEK GRUBU,AGAMEMNON SU VE MEŞRUBAT PAZARLAMA VE DAĞITIM SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ,FEVZİÇAKMAK MAHALLESİ DEMİRCİ EFE SK. NO:53/A BALÇOVA / İZMİR
1373801,150327,LİMİTED,19 MAYIS,KONAK,13,İÇECEK GRUBU,AGORA SU MEŞRUBAT GIDA DAĞITIM VE PETROL ÜRÜNLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ,19 MAYIS MAHALLESİ 5420 SOKAK NO:13 YEŞİLDERE KONAK / İZMİR
2301099,251038,LİMİTED,BALATÇIK,ÇİĞLİ,13,İÇECEK GRUBU,AKBAŞLAR TOBACCO TÜTÜN VE TÜTÜN MAMULLERİ GIDA İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ,BALATÇIK MAH. 8788 SK. NO: 14B ÇİĞLİ / İZMİR
707191,83862,LİMİTED,GÜRPINAR,BORNOVA,13,İÇECEK GRUBU,AKBIÇAK TURAN GIDA TEMİZLİK TARIM TURİZM TAŞIMACILIK ELEKTRONİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,GÜRPINAR MAH. 7056 SK. NO: 49 BORNOVA / İZMİR
1909571,204881,ANONİM,MUSTAFA KEMAL,BUCA,13,İÇECEK GRUBU,AKDEMİR TOBACCO MÜHENDİSLİK MİMARLIK TÜTÜN ÜRÜNLERİ AMBALAJ GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ,MUSTAFA KEMAL MAH. 694/25 SK. NO: 5A BUCA / İZMİR
2305861,255811,LİMİTED,NERGİZ,KARŞIYAKA,13,İÇECEK GRUBU,AKDİNÇ SU VE MEŞRUBAT TİCARET LİMİTED ŞİRKETİ,NERGİZ MAH. 1828 SK. ALP SEYMEN NO: 20B KARŞIYAKA / İZMİR
692231,8871,LİMİTED,EVKA-3,BORNOVA,13,İÇECEK GRUBU,AKKAYA LPG BAYİİ YÜK VE YOLCU TAŞIMACILIĞI OTOMOTİV TURİZM TİCARET LİMİTED ŞİRKETİ,EVKA-3 MAHALLESİ 119/26 SOKAK NO:24/A BORNOVA / İZMİR
1920681,205999,LİMİTED,ATIFBEY,GAZİEMİR,13,İÇECEK GRUBU,AKMAR ŞANS OYUNLARI GIDA ŞARKÜTERİ MARKETÇİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ATIFBEY MAHALLESİ ABDÜLHAMİT YAVUZ CAD. NO:63/A GAZİEMİR / İZMİR
2126541,226719,ANONİM,MANAVKUYU,BAYRAKLI,13,İÇECEK GRUBU,AKPA DAYANIKLI TÜKETİM LPG VE AKARYAKIT ÜRÜNLERİ PAZARLAMA  ANONİM ŞİRKETİ BAYRAKLI ŞUBESİ,MANAVKUYU MAHALLESİ MUSTAFA KEMAL CAD. B BLOK NO: 151B BAYRAKLI / İZMİR
