Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2306424,256379,LİMİTED,ERZENE,BORNOVA,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",4AS TARIM TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ERZENE MAH. 2 SK. NO: 38D BORNOVA / İZMİR
1667171,180593,LİMİTED,İNCİRALTI,BALÇOVA,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",ADAÇAĞ PEYZAJ PLANLAMA FİDANCILIK İNŞAAT TAAHHÜT TİCARET LİMİTED ŞİRKETİ,İNCİRALTI MAHALLESİ İNCİRALTI CAD. NO:26 BALÇOVA / İZMİR
2182601,232354,LİMİTED,VALİ RAHMİ BEY,BUCA,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",ADELFİA EVCİL HAYVAN ÜRÜNLERİ PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,VALİ RAHMİ BEY MAHALLESİ FORBES SK. KARDEŞLER BLOK NO: 154A İÇ KAPI NO: A BUCA / İZMİR
2215981,235729,ANONİM,İSMET KAPTAN,KONAK,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",AGRICO SERA TARIM VE TİCARET ANONİM ŞİRKETİ ,İSMET KAPTAN MAHALLESİ 1362 SOKAK NO:30/404 BÜYÜK ÇAMLIBEL IS MERKEZI BLOK KONAK / İZMİR
2307038,256985,ANONİM,AKDENİZ,KONAK,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",AGRİEGE SERACILIK VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,AKDENİZ MAH. CUMHURİYET BUL. BULVAR IS HANI NO: 109 İÇ KAPI NO: 78 KONAK / İZMİR
2294648,244549,LİMİTED,2. İNÖNÜ,NARLIDERE,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",AHELİA PEYZAJ TASARIM VE UYGULAMA LİMİTED ŞİRKETİ,2. İNÖNÜ MAH. ÖZKARAKAYA CAD. C2 BLOK NO: 11 İÇ KAPI NO: 18 NARLIDERE / İZMİR
1809971,194852,LİMİTED,ATAŞEHİR,ÇİĞLİ,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",AKUANETA EVCİL HAYVAN PET MALZEMELERİ TİCARET LİMİTED ŞİRKETİ,ATAŞEHİR MAH. 8220 SK. SEVGİ NO: 9 İÇ KAPI NO: 3 ÇİĞLİ / İZMİR
2066301,220677,LİMİTED,ÇINARLI,KONAK,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",ALYA ÇİÇEK DÜĞÜN DAVET ORGANİZASYON TARIM HEDİYELİK EŞYA GIDA PAZARLAMA İTHALAT İHRACAT TİCARET VE LİMİTED ŞİRKETİ,ÇINARLI MAHALLESİ 1561 SK. NO: 48 A/A KONAK/İZMİR
1342991,147449,ANONİM,KARACAOĞLAN,BORNOVA,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",ANADOLU AKVARYUM VE PET ÜRÜNLERİ SANAYİ TİCARET ANONİM ŞİRKETİ- İZMİR ŞUBESİ,KARACAOĞLAN MAHALLESİ 6167 SK NO:30 IŞIKKENT BORNOVA / İZMİR
2081561,222197,LİMİTED,KÜNER,MENDERES,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",ARDANUR PEYZAJ GIDA TARIM ÜRÜNLERİ İNŞAAT TAAHHÜT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KÜNER MAHALLESİ ÇEVRE YOLU BLV. NO: 248 /1 MENDERES/İZMİR
2115411,225594,LİMİTED,CÜNEYT BEY,MENDERES,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",ARGEM ANADOLU TARIM İNŞAAT EĞİTİM TURİZM SANAYİ VE TİCARET LİMİTED  ŞİRKETİ,CÜNEYT BEY MAHALLESİ DOĞAN SK. NO: 57 İÇ KAPI NO: 3 MENDERES / İZMİR
2301814,251750,LİMİTED,SAKARYA,ÇEŞME,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",ARIN ÇİÇEKÇİLİK İNŞAAT TURİZM LOJİSTİK TİCARET LİMİTED ŞİRKETİ,SAKARYA MAH. 2001 SK. NO: 119/2D ÇEŞME / İZMİR
2115311,225586,LİMİTED,ALTINTAŞ,URLA,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",ARM HAFRİYAT PEYZAJ İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,ALTINTAŞ MAHALLESİ ÇEŞME URLA İZMİR ASFALTI CAD. NO:319 URLA / İZMİR
1982051,212193,LİMİTED,MENDERES,BUCA,5,"SÜS BİTKİLERİ, PEYZAJ VE EV HAYVANLARI GRUBU",ARP BOTANİK PEYZAJ BİLİŞİM TARIM İNŞAAT EMLAK OTOMOTİV SANAYİ VE  TİCARET LİMİTED ŞİRKETİ,MENDERES MAHALLESİ 156 SK. NO:19 BUCA / İZMİR
