Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1949591,208927,ANONİM,KEMALPAŞA,BORNOVA,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,1800 WASH TEKSTİL YIKAMA ÜRETİM SANAYİ VE TİCARET ANONİM ŞİRKETİ,KEMALPAŞA MAHALLESİ 7416/3 SK. NO: 4 BORNOVA/İZMİR
1384791,151406,LİMİTED,EGEMENLİK,BORNOVA,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AEC LAMİNASYON TEKSTİL AYAKKABI DERİ ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,EGEMENLİK MAHALLESİ 6134 SOKAK NO:4/C IŞIKKENT BORNOVA/İZMİR
2305719,255671,ANONİM,VATAN,KARABAĞLAR,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AHTAPOD TEKSTİL HİZMETLERİ ANONİM ŞİRKETİ,VATAN MAH. 9107 SK. NO: 5B KARABAĞLAR / İZMİR
2214481,235580,LİMİTED,BEYAZEVLER,GAZİEMİR,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AKÇA SARAYLI TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ OPTİMUM ŞUBESİ,BEYAZEVLER MAHALLESİ AKÇAY CAD. OPTİMUM ALIŞVERİŞ MERKEZİ BLOK NO: 103 GAZİEMİR / İZMİR
1895381,203471,LİMİTED,YİĞİTLER,BUCA,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AKÇA SARAYLI TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ ŞİRİNYER ŞUBESİ,YİĞİTLER MAHALLESİ FEVZİ ÇAKMAK CADDESİ NO:5/B/B BUCA / İZMİR
1986101,4349,LİMİTED,KEMALPAŞA O.S.B.,KEMALPAŞA,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AKÇAY SPOR GİYİM GIDA VE BİLİŞİM SANAYİ TİCARET LİMİTED ŞİRKETİ ,KEMALPAŞA O.S.B. MAHALLESİ İZMİR KEMALPAŞA ASFALTI CAD. NO:34 KEMALPAŞA / İZMİR
707171,11102,LİMİTED,BUCAOSB,BUCA,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AKEM TEKSTİL NAKIŞ SANAYİ TİCARET LİMİTED ŞİRKETİ ,BUCAOSB MAHALLESİ 2/20 SK. NO: 23/0 BUCA / İZMİR
910931,101115,LİMİTED,MERİÇ,BORNOVA,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AKIN ETİKETÇİLİK MATBAACILIK SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ ,MERİÇ MAHALLESİ 5745/3 SOK. NO:5/2 BORNOVA / İZMİR
1864541,200347,ANONİM,ADALET,BAYRAKLI,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AKINCILAR NMÇ TEKSTİL GIDA MOTORLU TAŞITLAR YEDEK PARÇALARI İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ,ADALET MAH. MANAS BUL. FOLKART TOWERS BLOK NO: 47B İÇ KAPI NO: 2601 BAYRAKLI / İZMİR
1646811,178527,LİMİTED,KEMALPAŞA,BORNOVA,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AKSMAK ZAMAK DÖKÜM MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KEMALPAŞA MAHALLESİ 7416/1 SOKAK NO:23/A BORNOVA / İZMİR
2103011,224359,LİMİTED,MERİÇ,BORNOVA,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AKYILDIZ İPLİK TEKSTİL İNŞAAT AKARYAKIT SANAYİ VE TİCARET LİMİTED  ŞİRKETİ,MERİÇ MAHALLESİ 5746/14 SK. NO: 8 İÇ KAPI NO: 2 BORNOVA / İZMİR
2224481,236584,ANONİM,BASIN SİTESİ,KARABAĞLAR,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AL QAWI POLYESTER ANONİM ŞİRKETİ,BASIN SİTESİ MAH. 177/3 SK. ALAN APT NO: 12A KARABAĞLAR / İZMİR
2027061,216723,ANONİM,MANSUROĞLU,BAYRAKLI,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,ALAĞAÇ TEKSTİL VE TEKNİK HIRDAVAT İNŞAAT SANAYİ VE TİCARET ANONİM  ŞİRKETİ,MANSUROĞLU MAHALLESİ 287 SOK. NO:10/1 BAYRAKLI / İZMİR
2117421,225797,LİMİTED,SÜTÇÜLER,KEMALPAŞA,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,ALSERÇİM TARIM TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,SÜTÇÜLER MAH. FABRİKALAR KÜME EVLERİ NO: 13/1 İÇ KAPI NO: 1 KEMALPAŞA / İZMİR
1955581,209516,LİMİTED,AOSB,ÇİĞLİ,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,ALYA NAKIŞ TEKSTİL MEDİKAL İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,AOSB MAHALLESİ 10026 SK. NO:30 ÇİĞLİ / İZMİR
1843851,198263,ANONİM,ZAFER SB,GAZİEMİR,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AMES EUROPE TEKSTİL SANAYİ VE TİCARET ANONİM ŞİRKETİ,ZAFER SB MAHALLESİ MÜMTAZ SK. NO: 29/_ GAZİEMİR/İZMİR
2003091,214299,LİMİTED,MERİÇ,BORNOVA,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AMETİST TAŞ BASKI EL SANATLARI TEKSTİL İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,MERİÇ MAHALLESİ 5747/9 SOKAK NO:10/1/1 BORNOVA / İZMİR
2298810,248713,LİMİTED,HALKAPINAR,KONAK,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,ARCATEX BASKI KUMAŞ SANAYİ TİCARET LİMİTED ŞİRKETİ,HALKAPINAR MAH. 1203/4 SK. BALTALI İŞM. A BLOK NO: 8 İÇ KAPI NO: 41 KONAK / İZMİR
1880621,201972,LİMİTED,AOSB,ÇİĞLİ,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,AREF TEKSTİL GIDA İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,AOSB MAHALLESİ 10001 SK. NO:20 USTA GIDA Apt. ÇİĞLİ / İZMİR
1883471,202260,LİMİTED,AOSB,ÇİĞLİ,15,KONFEKSİYON MALZEMELERİ VE MAKİNALARI GRUBU,ARG BOYA YIKAMA TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,AOSB MAHALLESİ 10040 SK. NO:3 ÇİĞLİ / İZMİR
