Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1750731,188840,ANONİM,SÜTÇÜLER,KEMALPAŞA,58,"AKARYAKIT, LPG VE MADENİ YAĞLAR GRUBU",4ER AKARYAKIT İNŞAAT TURİZM SANAYİ VE TİCARET ANONİM ŞİRKETİ ,SÜTÇÜLER MAHALLESİ ANKARA CADDESİ NO:186 KEMALPAŞA / İZMİR
1797961,193596,LİMİTED,EMREZ,GAZİEMİR,58,"AKARYAKIT, LPG VE MADENİ YAĞLAR GRUBU",ABC GRUP OTELCİLİK YATÇILIK PETROL SANAYİ VE TİCARET LİMİTED  ŞİRKETİ İZMİR ŞUBESİ,EMREZ MAHALLESİ AKÇAY CADDESİ NO:46 BENZİN İSTASYONU GAZİEMİR / İZMİR
452351,109318,LİMİTED,KEMALPAŞA,BORNOVA,58,"AKARYAKIT, LPG VE MADENİ YAĞLAR GRUBU",ACAR MADENİ YAĞ TİCARET VE SANAYİ LİMİTED ŞİRKETİ,KEMALPAŞA MAHALLESİ 7416 SOKAK NO : 50A BORNOVA/İZMİR
1001511,111868,LİMİTED,FAHRETTİNPAŞA,ÇEŞME,58,"AKARYAKIT, LPG VE MADENİ YAĞLAR GRUBU",ACAROĞULLARI PETROL ÜRÜNLERİ TURİZM ŞANS OYUNLARI EĞLENCE VE İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ,FAHRETTİNPAŞA MAHALLESİ 2234 SK. NO: 8 A ÇEŞME / İZMİR
2199631,234084,LİMİTED,İSMET KAPTAN,KONAK,58,"AKARYAKIT, LPG VE MADENİ YAĞLAR GRUBU",ADMİRAL TRADİNG AG TİCARET LİMİTED ŞİRKETİ,İSMET KAPTAN MAH. 1368 SK. HOTEL LALELİ BLOK NO: 7A KONAK / İZMİR
2291451,243357,ANONİM,FATİH,GAZİEMİR,58,"AKARYAKIT, LPG VE MADENİ YAĞLAR GRUBU",ADNAN EFE ERDİLOĞLU PETROL SANAYİ TİCARET ANONİM ŞİRKETİ GAZİEMİR ŞUBESİ,FATİH MAH. EGE CAD. NO: 2 GAZİEMİR / İZMİR
2102011,224262,LİMİTED,ATAŞEHİR,ÇİĞLİ,58,"AKARYAKIT, LPG VE MADENİ YAĞLAR GRUBU",AKADEMİ ENDÜSTRİYEL ÜRÜNLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,ATAŞEHİR MAHALLESİ 8282 SOKAK BALCILAR İŞ MERKEZI SİTESİ NO: 23 ÇİĞLİ / İZMİR
1502591,162872,LİMİTED,ATAŞEHİR,ÇİĞLİ,58,"AKARYAKIT, LPG VE MADENİ YAĞLAR GRUBU",AKADEMİ MADENİ YAĞLAR VE DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ ,ATAŞEHİR MAHALLESİ 8282 SOKAK BALCILAR İŞ MERKEZİ SİT. NO:24 ÇİĞLİ / İZMİR
464671,65896,LİMİTED,ÇINAR,BORNOVA,58,"AKARYAKIT, LPG VE MADENİ YAĞLAR GRUBU",AKÇURA PETROL ÜRÜNLERİ TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ÇINAR MAHALLESİ FATİH CAD. NO:1/22 MERSİNLİ BORNOVA/İZMİR
1753471,189106,LİMİTED,ÇINARLI,KONAK,58,"AKARYAKIT, LPG VE MADENİ YAĞLAR GRUBU",AKEV DIŞ TİCARET SANAYİ LİMİTED ŞİRKETİ,ÇINARLI MAHALLESİ 1570 SOKAK KUYUMCU BLOK NO: 19 İÇ KAPI NO: 74 KONAK / İZMİR
