Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1281061,141474,LİMİTED,ULUCAK İSTİKLAH,KEMALPAŞA,72,İKLİMLENDİRME MEKANİK VE DOĞALGAZ TESİSAT GRUBU,2A KLİMA SOĞUTMA ISITMA SİSTEMLERİ GIDA TURİZM NAKLİYE ELEKTRONİK ELEKTRİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ULUCAK İSTİKLAH MAH. MAHALLESİ MUSTAFA İSMET İNÖNÜ CAD. NO: 114A KEMALPAŞA / İZMİR
2295320,245234,LİMİTED,İSKELE,URLA,72,İKLİMLENDİRME MEKANİK VE DOĞALGAZ TESİSAT GRUBU,3A TESİSAT İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İSKELE MAH. 2121/4 SK. NO: 10 URLA / İZMİR
2253031,239466,LİMİTED,KÜÇÜK ÇİĞLİ,ÇİĞLİ,72,İKLİMLENDİRME MEKANİK VE DOĞALGAZ TESİSAT GRUBU,3B ATLI DOĞAL GAZ ISI SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KÜÇÜK ÇİĞLİ MAHALLESİ 8708/1 SK. NO:3/B ÇİĞLİ / İZMİR
1846711,198540,LİMİTED,İNÖNÜ,BORNOVA,72,İKLİMLENDİRME MEKANİK VE DOĞALGAZ TESİSAT GRUBU,4E TESİSAT MÜHENDİSLİK DOĞALGAZ İNŞAAT TAAHHÜT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İNÖNÜ MAHALLESİ TURGUT REİS CD. NO: 97 B BORNOVA / İZMİR
2225111,236647,LİMİTED,KEMALPAŞA,BORNOVA,72,İKLİMLENDİRME MEKANİK VE DOĞALGAZ TESİSAT GRUBU,AB GROUP TEKNOLOJİ OTEL GALERİ TURİZM SANAYİ LİMİTED ŞİRKETİ,KEMALPAŞA MAHALLESİ ÇANAKKALE CADDESI NO:42/A BORNOVA / İZMİR
1156481,128730,LİMİTED,MANAVKUYU,BAYRAKLI,72,İKLİMLENDİRME MEKANİK VE DOĞALGAZ TESİSAT GRUBU,ABRATES MÜHENDİSLİK MAKİNE İNŞAAT TESİSAT TARIM HAYVANCILIK TURİZM SANAYİ TİCARET LİMİTED ŞİRKETİ,MANAVKUYU MAHALLESİ 275/13 SOK. NO:7/A BAYRAKLI / İZMİR
2189351,233052,LİMİTED,MANAVKUYU,BAYRAKLI,72,İKLİMLENDİRME MEKANİK VE DOĞALGAZ TESİSAT GRUBU,AC MEKANİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,MANAVKUYU MAHALLESİ 275/9 SOK. NO:6/F BAYRAKLI / İZMİR
943001,104690,LİMİTED,FEVZİ ÇAKMAK,BALÇOVA,72,İKLİMLENDİRME MEKANİK VE DOĞALGAZ TESİSAT GRUBU,ACS YAPAY İKLİM SİSTEMLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ,FEVZİ ÇAKMAK MAH. SAKARYA CAD. BARIŞ BLOK NO: 58/A İÇ KAPI NO: 6 BALÇOVA / İZMİR
1552461,167885,ANONİM,HALKAPINAR,KONAK,72,İKLİMLENDİRME MEKANİK VE DOĞALGAZ TESİSAT GRUBU,ADAY İKLİMLENDİRME VE SOĞUTMA EKİPMANLARI TİCARET SANAYİ ANONİM ŞİRKETİ,HALKAPINAR MAH. 1203/4 SK. ŞAHİN KAYA İŞMERKEZİ BLOK NO: 10A KONAK / İZMİR
2304497,254441,LİMİTED,HALKAPINAR,KONAK,72,İKLİMLENDİRME MEKANİK VE DOĞALGAZ TESİSAT GRUBU,ADY İKLİMLENDİRME SOĞUTMA PROJE VE TAAHHÜT SANAYİ TİCARET LİMİTED ŞİRKETİ,HALKAPINAR MAH. 1203/4 SK. ŞAHİN KAYA İŞMERKEZİ NO: 10A KONAK / İZMİR
