Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2296819,246737,LİMİTED,BOSTANLI,KARŞIYAKA,10,PASTA VE ŞEKERLEME GRUBU,A VİENNE PASTANE GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,BOSTANLI MAH. 2024 SK. NO: 9B KARŞIYAKA / İZMİR
1878231,201732,LİMİTED,İTOB OSB,MENDERES,10,PASTA VE ŞEKERLEME GRUBU,A.TURNA GIDA TURİZM TEKSTİL SANAYİ TİCARET LİMİTED ŞİRKETİ MENDERES ŞUBESİ,İTOB OSB MAHALLESİ 10020 SK. NO: 32/_ MENDERES/İZMİR
1218251,134145,LİMİTED,BAYRAKLI,BAYRAKLI,10,PASTA VE ŞEKERLEME GRUBU,ABDULKADİR GÜNEN KAFETERYA UNLU MAMÜLLERİ GIDA TURİZM İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ,BAYRAKLI MAH. ORD. PROF. DR. EKREM AKURGAL SK. NO: 3A BAYRAKLI / İZMİR
1343911,147532,LİMİTED,REFET BELE,KARABAĞLAR,10,PASTA VE ŞEKERLEME GRUBU,ABDÜLOĞLU UNLU MAMULLER GIDA İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,REFET BELE MAH. ESKİİZMİR CAD. NO: 352A KARABAĞLAR / İZMİR
669151,110477,LİMİTED,AOSB,ÇİĞLİ,10,PASTA VE ŞEKERLEME GRUBU,AĞAM BAKLAVALARI GIDA ÜRÜNLERİ TİCARET VE SANAYİ LİMİTED ŞİRKETİ,AOSB MAH. 10010 SK. NO: 15 ÇİĞLİ / İZMİR
2094501,223483,LİMİTED,ALTINTAŞ,URLA,10,PASTA VE ŞEKERLEME GRUBU,AĞAM BAKLAVALARI GIDA ÜRÜNLERİ TİCARET VE SANAYİ LİMİTED ŞİRKETİ  URLA ŞUBESİ,ALTINTAŞ MAHALLESİ AHMET BESİM UYAL CADDESİ NO: 52 URLA / İZMİR
2092031,223253,LİMİTED,YALI,GÜZELBAHÇE,10,PASTA VE ŞEKERLEME GRUBU,AĞAM BAKLAVALARI GIDA ÜRÜNLERİ TİCARET VE SANAYİ LİMİTED ŞİRKETİ GÜZELBAHÇE ŞUBESİ,YALI MAHALLESİ MİTHATPAŞA CAD. NO: 393 GÜZELBAHÇE / İZMİR
2297300,247215,LİMİTED,VATAN,KARABAĞLAR,10,PASTA VE ŞEKERLEME GRUBU,AĞIRTEK UNLU MAMULLER OTOMOTİV TARIM HAYVANCILIK SANAYİ VE LİMİTED ŞİRKETİ,VATAN MAH. 9232 SK. EGE NO: 1A İÇ KAPI NO: A KARABAĞLAR / İZMİR
2219851,236114,LİMİTED,İSKELE,URLA,10,PASTA VE ŞEKERLEME GRUBU,AKA VE KÜR GIDA TURİZM TİCARET LİMİTED ŞİRKETİ ,İSKELE MAHALLESİ 2034 NO:5 URLA / İZMİR
2301049,250983,LİMİTED,TERSANE,KARŞIYAKA,10,PASTA VE ŞEKERLEME GRUBU,ALA KURUYEMİŞ KAHVE ŞEKERLEME GIDA TİCARET LİMİTED ŞİRKETİ,TERSANE MAH. ŞEHİT ASIM AKSOY CAD. SAYINER NO: 44 İÇ KAPI NO: 1 KARŞIYAKA / İZMİR
