Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
2276351,241812,LİMİTED,ZAFER,BUCA,64,METAL KAPI VE PENCERE GRUBU,3D CEPHE ALÜMİNYUM DOĞRAMA İNŞAAT TAAHHÜT EMLAK SANAYİ VE TİCARET  LİMİTED ŞİRKETİ 3D İZMİR1 ŞUBESİ,ZAFER MAHALLESİ TURGUT ÖZAL CAD. NO: 25 BUCA / İZMİR
1052101,117319,LİMİTED,OSMAN AKSÜNER,KARABAĞLAR,64,METAL KAPI VE PENCERE GRUBU,A DUŞ DUŞAKABİN İNŞAAT TURİZM DAYANIKLI TÜKETİM MALLARI TIBBİ MALZEMELER SANAYİ VE TİCARET LİMİTED ŞİRKETİ,OSMAN AKSÜNER MAHALLESİ 5733 SOKAK NO:89 KARABAĞLAR / İZMİR
958511,106350,LİMİTED,AYDIN,KONAK,64,METAL KAPI VE PENCERE GRUBU,A.N.K. ALÜMİNYUM METAL PROMOSYON GIDA BİLİŞİM İNŞAAT TURİZM SANAYİ TİCARET LİMİTED ŞİRKETİ,AYDIN MAHALLESİ 4328 SOKAK NO:32 KARABAĞLAR KONAK/İZMİR
2307382,257340,LİMİTED,ZAFER,BUCA,64,METAL KAPI VE PENCERE GRUBU,ADA YAPI ALÜMİNYUM VE CEPHE SİSTEMLERİ LİMİTED ŞİRKETİ,ZAFER MAH. 2316 SK. NO: 37/4 BUCA / İZMİR
1811011,194834,LİMİTED,LİMANREİS,NARLIDERE,64,METAL KAPI VE PENCERE GRUBU,ADE YAPI MİMARİ ÜRÜNLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,LİMANREİS MAHALLESİ MİTHATPAŞA CD. NO:665-667/0 NARLIDERE / İZMİR
1551491,167782,LİMİTED,GÜRPINAR,BORNOVA,64,METAL KAPI VE PENCERE GRUBU,ADNAN METAL DOĞRAMA İNŞAAT TAAHHÜT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,GÜRPINAR MAHALLESİ 7033 SOKAK NO:89/A PINARBAŞI BORNOVA/İZMİR
1763801,190163,ANONİM,DOKUZ EYLÜL,GAZİEMİR,64,METAL KAPI VE PENCERE GRUBU,ADS KAPI VE OTOMASYON SİSTEMLERİ SANAYİ TİCARET ANONİM ŞİRKETİ,DOKUZ EYLÜL MAH. 695 SK. NO: 7N GAZİEMİR / İZMİR
1641771,178037,LİMİTED,AŞIK VEYSEL,KARABAĞLAR,64,METAL KAPI VE PENCERE GRUBU,AHT CAM PLASTİK ALÜMİNYUM SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,AŞIK VEYSEL MAHALLESİ 5810 SK. NO:17 KARABAĞLAR / İZMİR
2296915,246828,LİMİTED,ŞEMİKLER,KARŞIYAKA,64,METAL KAPI VE PENCERE GRUBU,AKABE KAPI KAPAK İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,ŞEMİKLER MAH. ANADOLU CAD. NO: 619B KARŞIYAKA / İZMİR
2302307,252241,LİMİTED,29 EKİM,BUCA,64,METAL KAPI VE PENCERE GRUBU,AKEGE ALÜMİNYUM MİMARİ DOĞRAMA SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,29 EKİM MAH. 2184 SK. NO: 8 BUCA / İZMİR
2180531,232156,LİMİTED,CENGİZ TOPEL,KONAK,64,METAL KAPI VE PENCERE GRUBU,AKKAŞ DEMİR MAKİNE VE YAZILIM SANAYİ TİCARET LİMİTED ŞİRKETİ,CENGİZ TOPEL MAHALLESİ GAZİLER CADDESİ NO:568 KONAK / İZMİR
2147391,228815,LİMİTED,ATAŞEHİR,ÇİĞLİ,64,METAL KAPI VE PENCERE GRUBU,AKMAN SİNEKLİK SİSTEMLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ,ATAŞEHİR MAH. 8286 SK. BALCILAR İŞ MERKEZI SİTESİ NO: 9 ÇİĞLİ / İZMİR
2139511,228022,LİMİTED,TUNA,BORNOVA,64,METAL KAPI VE PENCERE GRUBU,AKSA PANJUR ALÜMİNYUM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,TUNA MAH. 5617 SK. NO: 4 BORNOVA / İZMİR
1847511,198612,ANONİM,AOSB,ÇİĞLİ,64,METAL KAPI VE PENCERE GRUBU,AKSEKİ YAPI ANONİM ŞİRKETİ ÇİĞLİ 2 ŞUBESİ ,AOSB MAHALLESİ 10032 SK. NO:31 ÇİĞLİ / İZMİR
1592911,173151,ANONİM,AOSB,ÇİĞLİ,64,METAL KAPI VE PENCERE GRUBU,AKSEKİ YAPI ANONİM ŞİRKETİ ÇİĞLİ ŞUBESİ ,AOSB MAHALLESİ 10032 SK. NO:33 ÇİĞLİ / İZMİR
1942611,157408,ANONİM,HÜRRİYET,MENDERES,64,METAL KAPI VE PENCERE GRUBU,AKSEKİ YAPI ANONİM ŞİRKETİ MENDERES ŞUBESİ,HÜRRİYET MAH. ÇEVRE YOLU BUL. NO: 13/1 MENDERES / İZMİR
2190111,233131,LİMİTED,YEŞİLOVA,BORNOVA,64,METAL KAPI VE PENCERE GRUBU,AKSEL TASARIM ALÜMİNYUM İNŞAAT MOBİLYA TİCARET VE SANAYİ LİMİTED  ,YEŞİLOVA MAHALLESİ 4032/2 SOKAK NO: 6A BORNOVA / İZMİR
2121581,226220,LİMİTED,KEMALPAŞA,BORNOVA,64,METAL KAPI VE PENCERE GRUBU,ALBAYRAK DOĞRAMA İNŞAAT OTOMOTİV TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KEMALPAŞA MAHALLESİ 7401/2 SOKAK NO: 2B BORNOVA / İZMİR
2294234,244128,LİMİTED,ZAFER,BUCA,64,METAL KAPI VE PENCERE GRUBU,ALFA BETA ALÜMİNYUM PVC MİMARİ SİSTEMLERİ İTHALAT İHRACAT LİMİTED ŞİRKETİ,ZAFER MAH. 2353 SK. NO: 23 BUCA / İZMİR
2091821,223231,LİMİTED,ADALET,BAYRAKLI,64,METAL KAPI VE PENCERE GRUBU,ALFA PROFİL YAPI SİSTEMLERİ İNŞAAT VE SANAYİ TİCARET LİMİTED ŞİRKETİ BAYRAKLI ŞUBESİ,ADALET MAHALLESİ MANAS BLV. NO:89/A BAYRAKLI / İZMİR
1799401,193750,ANONİM,FATİH,GAZİEMİR,64,METAL KAPI VE PENCERE GRUBU,ALFORE METAL SANAYİ VE TİCARET ANONİM ŞİRKETİ,FATİH MAH. 1142 SK. NO: 1 GAZİEMİR / İZMİR
2191851,233307,LİMİTED,İNÖNÜ,BORNOVA,64,METAL KAPI VE PENCERE GRUBU,ALKA CAM YAPI ALÜMİNYUM İNŞAAT LİMİTED ŞİRKETİ ,İNÖNÜ MAHALLESİ 743/1 SOKAK NO:6 BORNOVA / İZMİR
1196291,132633,ANONİM,EMİR SULTAN,KONAK,64,METAL KAPI VE PENCERE GRUBU,ALKA GRUP KAPI SİSTEMLERİ ANONİM ŞİRKETİ İZMİR KARABAĞLAR ŞUBESİ,EMİR SULTAN MAHALLESİ GAZİLER CAD. NO: 478 Z/ KONAK/İZMİR
