Oda Sicil No,Ticari Sicil No,Şirket Türü,Mahalle Adı,İlçe Adı,Meslek Grubu Numarası,Meslek Grubu Adı,Ünvanı,Tescilli Adresi
1610981,174976,ANONİM,MEHMET AKİF ERSOY,KEMALPAŞA,60,METAL ÜRÜNLER GRUBU, ÖZÇEL METAL TORNA KALIP SANAYİ VE TİCARET ANONİM ŞİRKETİ ,MEHMET AKİF ERSOY MAHALLESİ NO:61 1.ÖTEYAKA MEVKİİ KEMALPAŞA / İZMİR
1167981,129914,LİMİTED,KEMALPAŞA,BORNOVA,60,METAL ÜRÜNLER GRUBU,2MC ENDÜSTRİYEL OTOMASYON MÜHENDİSLİK MAKİNA PLASTİK AMBALAJ TURİZM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KEMALPAŞA MAHALLESİ 7103 SOKAK NO:2 BORNOVA / İZMİR
2129641,227033,LİMİTED,ZAFER,BUCA,60,METAL ÜRÜNLER GRUBU,3EN MAKİNA KALIP PLASTİK İMALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,ZAFER MAHALLESİ 2371 SOKAK NO:9/7 BUCA / İZMİR
2249081,239059,LİMİTED,TUNA,BORNOVA,60,METAL ÜRÜNLER GRUBU,3GEN LAZER KESİM METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,TUNA MAH. 5615/1 SK. NO: 17 BORNOVA / İZMİR
1999801,213969,LİMİTED,AOSB,ÇİĞLİ,60,METAL ÜRÜNLER GRUBU,4GEN METAL MAKİNE PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,AOSB MAHALLESİ 10040 SK. AYTAŞ GIDA APT. NO: 16/0 ÇİĞLİ/İZMİR
2133341,227394,LİMİTED,DOĞANLAR,BORNOVA,60,METAL ÜRÜNLER GRUBU,4M CNC MAKİNA YEDEK PARÇA İMALAT TİCARET VE SANAYİ LİMİTED ŞİRKETİ,DOĞANLAR MAH. 1424 SK. NO: 19 BORNOVA / İZMİR
733571,695,LİMİTED,KISIK SANAYİ SİTESİ,MENDERES,60,METAL ÜRÜNLER GRUBU,ABAY METAL ÜRÜNLERİ İMALAT İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,KISIK SANAYİ SİTESİ MAHALLESİ NO:15 MENDERES / İZMİR
1461341,882,ANONİM,İTOB OSB,MENDERES,60,METAL ÜRÜNLER GRUBU,ABM GRINDING DIŞ TİCARET ANONİM ŞİRKETİ ,İTOB OSB MAHALLESİ İTOB ATATÜRK CAD. NO:56 MENDERES / İZMİR
2080611,222096,LİMİTED,BALATÇIK,ÇİĞLİ,60,METAL ÜRÜNLER GRUBU,ABT MAKİNA SANAYİ TİCARET LİMİTED ŞİRKETİ,BALATÇIK MAH. 8901/3 SK. NO: 1B ÇİĞLİ / İZMİR
1870091,200899,LİMİTED,MERİÇ,BORNOVA,60,METAL ÜRÜNLER GRUBU,ACAR EL ALETLERİ MAKİNE TARIM VE OTOMOTİV YEDEK PARÇA SANAYİ  TİCARET LİMİTED ŞİRKETİ,MERİÇ MAHALLESİ 5605 SOKAK NO: 26 A BORNOVA / İZMİR
1425201,155211,LİMİTED,İSTİKLAL,KEMALPAŞA,60,METAL ÜRÜNLER GRUBU,ACAR PASLANMAZ MAKİNA VE TANK İMALATI SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İSTİKLAL MAHALLESİ GAZİ BULVARI NO:169 KEMALPAŞA / İZMİR
2277861,241973,LİMİTED,OĞLANANASI ATATÜRK,MENDERES,60,METAL ÜRÜNLER GRUBU,ACR DİZAYN MAKİNA SANAYİ VE YEDEK PARÇA İMALATI TİCARET LİMİTED  ŞİRKETİ,OĞLANANASI ATATÜRK MAHALLESİ 4 CAD. NO:127 MENDERES / İZMİR
2300957,250883,LİMİTED,EVKA 3,BORNOVA,60,METAL ÜRÜNLER GRUBU,ACYTECH MAKİNE MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,EVKA 3 MAH. 129 SK. NO: 34F BORNOVA / İZMİR
513591,5624,LİMİTED,DOĞANLAR,BORNOVA,60,METAL ÜRÜNLER GRUBU,AÇAN DEMİR TİCARET VE SANAYİ LİMİTED ŞİRKETİ ,DOĞANLAR MAHALLESİ 1401 SOKAK NO:2/A-B A BLOK BORNOVA / İZMİR
1897231,203647,ANONİM,ÇAMBEL MAHALLESİ ÇAMBEL,KEMALPAŞA,60,METAL ÜRÜNLER GRUBU,AÇE PREFABRİK SANAYİ VE TİCARET ANONİM ŞİRKETİ,ÇAMBEL MAHALLESİ ÇAMBEL MAH. YOLU ( KÜME EVLER ) NO: 376/1 KEMALPAŞA/İZMİR
2166381,230719,LİMİTED,OĞLANANASI ATATÜRK,MENDERES,60,METAL ÜRÜNLER GRUBU,ADALAR TOZ BOYA MADENİ EŞYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ ,OĞLANANASI ATATÜRK MAHALLESİ 3 CAD. NO:46 MENDERES / İZMİR
